source,year,term,count,total_tokens
Manhattan Institute,2000,cia,4,44140
Manhattan Institute,2000,easy,3,44140
Manhattan Institute,2000,tolerated,2,44140
Manhattan Institute,2000,recommend,1,44140
Manhattan Institute,2000,africa,2,44140
Manhattan Institute,2000,bernard,1,44140
Manhattan Institute,2000,lewis,2,44140
Manhattan Institute,2000,fouad,1,44140
Manhattan Institute,2000,ajami,1,44140
Manhattan Institute,2000,accommodating,1,44140
Manhattan Institute,2000,continues,1,44140
Manhattan Institute,2000,disclosure,1,44140
Manhattan Institute,2000,monitor,2,44140
Manhattan Institute,2000,pernicious,1,44140
Manhattan Institute,2000,kurtz,1,44140
Manhattan Institute,2000,expressed,2,44140
Manhattan Institute,2000,dilute,1,44140
Manhattan Institute,2000,concerned,5,44140
Manhattan Institute,2000,gather,5,44140
Manhattan Institute,2000,funds,1,44140
Manhattan Institute,2000,sympathetic,1,44140
Manhattan Institute,2000,privileging,1,44140
Manhattan Institute,2000,tricky,1,44140
Manhattan Institute,2000,amenable,2,44140
Manhattan Institute,2000,cult,5,44140
Manhattan Institute,2000,endure,1,44140
Manhattan Institute,2000,constructive,2,44140
Manhattan Institute,2000,intent,4,44140
Manhattan Institute,2000,followed,5,44140
Manhattan Institute,2000,veritas,1,44140
Manhattan Institute,2000,fund,2,44140
Manhattan Institute,2000,friend,3,44140
Manhattan Institute,2000,desrosiers,1,44140
Manhattan Institute,2000,diversity,4,44140
Manhattan Institute,2000,counter,1,44140
Manhattan Institute,2000,muster,1,44140
Manhattan Institute,2000,dozen,2,44140
Manhattan Institute,2000,pressured,1,44140
Manhattan Institute,2000,freedom,2,44140
Manhattan Institute,2000,lead,3,44140
Manhattan Institute,2000,imposed,2,44140
Manhattan Institute,2000,rhetorical,3,44140
Manhattan Institute,2000,closed-minded,1,44140
Manhattan Institute,2000,tolerant,1,44140
Manhattan Institute,2000,diverse,1,44140
Manhattan Institute,2000,there's,4,44140
Manhattan Institute,2000,competition,6,44140
Manhattan Institute,2000,receives,1,44140
Manhattan Institute,2000,joining,1,44140
Manhattan Institute,2000,usa,7,44140
Manhattan Institute,2000,heather,1,44140
Manhattan Institute,2000,mac,1,44140
Manhattan Institute,2000,donald,1,44140
Manhattan Institute,2000,conservatism,2,44140
Manhattan Institute,2000,doesn't,5,44140
Manhattan Institute,2000,god,11,44140
Manhattan Institute,2000,pious,1,44140
Manhattan Institute,2000,bush,7,44140
Manhattan Institute,2000,vanquished,1,44140
Manhattan Institute,2000,religiously,1,44140
Manhattan Institute,2000,reticent,1,44140
Manhattan Institute,2000,kerry,2,44140
Manhattan Institute,2000,presidential,5,44140
Manhattan Institute,2000,plurality,1,44140
Manhattan Institute,2000,exit,2,44140
Manhattan Institute,2000,pollsters,1,44140
Manhattan Institute,2000,moral,5,44140
Manhattan Institute,2000,unde,1,44140
Manhattan Institute,2000,ned,2,44140
Manhattan Institute,2000,poll,1,44140
Manhattan Institute,2000,salient,1,44140
Manhattan Institute,2000,enigmatic,1,44140
Manhattan Institute,2000,nding,2,44140
Manhattan Institute,2000,amendments,1,44140
Manhattan Institute,2000,banning,1,44140
Manhattan Institute,2000,gay,1,44140
Manhattan Institute,2000,marriage,3,44140
Manhattan Institute,2000,gleeful,1,44140
Manhattan Institute,2000,republican,6,44140
Manhattan Institute,2000,pundits,2,44140
Manhattan Institute,2000,consultants,3,44140
Manhattan Institute,2000,gap,4,44140
Manhattan Institute,2000,democrats,5,44140
Manhattan Institute,2000,hearts,1,44140
Manhattan Institute,2000,rooms,1,44140
Manhattan Institute,2000,d-n,1,44140
Manhattan Institute,2000,declared,4,44140
Manhattan Institute,2000,praying,2,44140
Manhattan Institute,2000,lucky,2,44140
Manhattan Institute,2000,raised,8,44140
Manhattan Institute,2000,learned,5,44140
Manhattan Institute,2000,prayers,1,44140
Manhattan Institute,2000,child,8,44140
Manhattan Institute,2000,bene,5,44140
Manhattan Institute,2000,boston,12,44140
Manhattan Institute,2000,authentic,2,44140
Manhattan Institute,2000,organizing,1,44140
Manhattan Institute,2000,venue,1,44140
Manhattan Institute,2000,lengthy,2,44140
Manhattan Institute,2000,guide,2,44140
Manhattan Institute,2000,harold,2,44140
Manhattan Institute,2000,ford,2,44140
Manhattan Institute,2000,discloses,1,44140
Manhattan Institute,2000,tennessee,1,44140
Manhattan Institute,2000,senatorial,2,44140
Manhattan Institute,2000,hopefuls,1,44140
Manhattan Institute,2000,testi,2,44140
Manhattan Institute,2000,religion,4,44140
Manhattan Institute,2000,november,3,44140
Manhattan Institute,2000,draws,1,44140
Manhattan Institute,2000,surge,1,44140
Manhattan Institute,2000,mediagenic,1,44140
Manhattan Institute,2000,piety,1,44140
Manhattan Institute,2000,discouraging,2,44140
Manhattan Institute,2000,segments,1,44140
Manhattan Institute,2000,spectrum,2,44140
Manhattan Institute,2000,secular,4,44140
Manhattan Institute,2000,conservatives,6,44140
Manhattan Institute,2000,conservative,7,44140
Manhattan Institute,2000,supposedly,2,44140
Manhattan Institute,2000,publicize,1,44140
Manhattan Institute,2000,non-believing,1,44140
Manhattan Institute,2000,electoral,2,44140
Manhattan Institute,2000,grounded,1,44140
Manhattan Institute,2000,revelation,3,44140
Manhattan Institute,2000,infusion,1,44140
Manhattan Institute,2000,discourse,3,44140
Manhattan Institute,2000,wisely,1,44140
Manhattan Institute,2000,reveal,2,44140
Manhattan Institute,2000,learn,7,44140
Manhattan Institute,2000,rich,2,44140
Manhattan Institute,2000,history,13,44140
Manhattan Institute,2000,religious,5,44140
Manhattan Institute,2000,bounders,1,44140
Manhattan Institute,2000,charlatans,1,44140
Manhattan Institute,2000,lie,2,44140
Manhattan Institute,2000,belief,4,44140
Manhattan Institute,2000,prevented,3,44140
Manhattan Institute,2000,morally,1,44140
Manhattan Institute,2000,repugnant,1,44140
Manhattan Institute,2000,antebellum,1,44140
Manhattan Institute,2000,slaveholders,1,44140
Manhattan Institute,2000,divine,5,44140
Manhattan Institute,2000,mandate,3,44140
Manhattan Institute,2000,slavery,1,44140
Manhattan Institute,2000,unimpeachable,1,44140
Manhattan Institute,2000,scriptural,1,44140
Manhattan Institute,2000,authority,4,44140
Manhattan Institute,2000,politician,1,44140
Manhattan Institute,2000,prayer,1,44140
Manhattan Institute,2000,habits,2,44140
Manhattan Institute,2000,reassure,1,44140
Manhattan Institute,2000,ce,1,44140
Manhattan Institute,2000,declare,1,44140
Manhattan Institute,2000,supplicants,1,44140
Manhattan Institute,2000,guidance,4,44140
Manhattan Institute,2000,connecticut,1,44140
Manhattan Institute,2000,lamont,1,44140
Manhattan Institute,2000,invoke,1,44140
Manhattan Institute,2000,plan,4,44140
Manhattan Institute,2000,humanity,1,44140
Manhattan Institute,2000,democrat,2,44140
Manhattan Institute,2000,convince,1,44140
Manhattan Institute,2000,misunderstood,1,44140
Manhattan Institute,2000,prompter,1,44140
Manhattan Institute,2000,monumental,1,44140
Manhattan Institute,2000,enter,6,44140
Manhattan Institute,2000,terminate,1,44140
Manhattan Institute,2000,accessible,1,44140
Manhattan Institute,2000,believer,3,44140
Manhattan Institute,2000,non-believer,1,44140
Manhattan Institute,2000,alike,5,44140
Manhattan Institute,2000,wants,2,44140
Manhattan Institute,2000,everybody,1,44140
Manhattan Institute,2000,informs,1,44140
Manhattan Institute,2000,declaration,1,44140
Manhattan Institute,2000,disquieting,1,44140
Manhattan Institute,2000,war-making,1,44140
Manhattan Institute,2000,worldly,1,44140
Manhattan Institute,2000,adventure,1,44140
Manhattan Institute,2000,minds,3,44140
Manhattan Institute,2000,patently,2,44140
Manhattan Institute,2000,counterproductive,1,44140
Manhattan Institute,2000,reversing,1,44140
Manhattan Institute,2000,violate,1,44140
Manhattan Institute,2000,beg,1,44140
Manhattan Institute,2000,proven,2,44140
Manhattan Institute,2000,liberalism,1,44140
Manhattan Institute,2000,inclinations,1,44140
Manhattan Institute,2000,atheists,2,44140
Manhattan Institute,2000,agnostics,2,44140
Manhattan Institute,2000,vigorously,1,44140
Manhattan Institute,2000,two-parent,1,44140
Manhattan Institute,2000,children,15,44140
Manhattan Institute,2000,biological,1,44140
Manhattan Institute,2000,parents,7,44140
Manhattan Institute,2000,demonstrably,1,44140
Manhattan Institute,2000,mothers,2,44140
Manhattan Institute,2000,disappears,1,44140
Manhattan Institute,2000,civilizing,1,44140
Manhattan Institute,2000,male,1,44140
Manhattan Institute,2000,bible,2,44140
Manhattan Institute,2000,sad,2,44140
Manhattan Institute,2000,testament,1,44140
Manhattan Institute,2000,likewise,2,44140
Manhattan Institute,2000,governments,3,44140
Manhattan Institute,2000,capacity,1,44140
Manhattan Institute,2000,widespread,3,44140
Manhattan Institute,2000,prosperity,1,44140
Manhattan Institute,2000,functions,1,44140
Manhattan Institute,2000,founders,2,44140
Manhattan Institute,2000,crafted,1,44140
Manhattan Institute,2000,framework,1,44140
Manhattan Institute,2000,commitment,4,44140
Manhattan Institute,2000,enlightenment,1,44140
Manhattan Institute,2000,ideals,1,44140
Manhattan Institute,2000,constitution,1,44140
Manhattan Institute,2000,omission,1,44140
Manhattan Institute,2000,horri,2,44140
Manhattan Institute,2000,drafters,1,44140
Manhattan Institute,2000,contemporaries,1,44140
Manhattan Institute,2000,predicted,4,44140
Manhattan Institute,2000,vengeance,1,44140
Manhattan Institute,2000,secularism,1,44140
Manhattan Institute,2000,wiser,1,44140
Manhattan Institute,2000,sphere,1,44140
Manhattan Institute,2000,golden,1,44140
Manhattan Institute,2000,innate,2,44140
Manhattan Institute,2000,empathy,1,44140
Manhattan Institute,2000,ample,2,44140
Manhattan Institute,2000,doubtful,1,44140
Manhattan Institute,2000,hell,2,44140
Manhattan Institute,2000,dissuades,1,44140
Manhattan Institute,2000,red,4,44140
Manhattan Institute,2000,appreciation,2,44140
Manhattan Institute,2000,fragility,1,44140
Manhattan Institute,2000,solitary,1,44140
Manhattan Institute,2000,green,1,44140
Manhattan Institute,2000,educated,3,44140
Manhattan Institute,2000,instinctively,1,44140
Manhattan Institute,2000,slide,1,44140
Manhattan Institute,2000,anarchy,1,44140
Manhattan Institute,2000,obedience,1,44140
Manhattan Institute,2000,greatest,3,44140
Manhattan Institute,2000,triumph,2,44140
Manhattan Institute,2000,civility,1,44140
Manhattan Institute,2000,achieved,1,44140
Manhattan Institute,2000,appeal,5,44140
Manhattan Institute,2000,mayor,14,44140
Manhattan Institute,2000,spoke,2,44140
Manhattan Institute,2000,relentlessly,1,44140
Manhattan Institute,2000,respect,2,44140
Manhattan Institute,2000,non-believers,1,44140
Manhattan Institute,2000,believers,1,44140
Manhattan Institute,2000,test,20,44140
Manhattan Institute,2000,invoking,1,44140
Manhattan Institute,2000,realm,1,44140
Manhattan Institute,2000,conversation,7,44140
Manhattan Institute,2000,stopper,1,44140
Manhattan Institute,2000,invitation,1,44140
Manhattan Institute,2000,etiquette,1,44140
Manhattan Institute,2000,acquiesce,1,44140
Manhattan Institute,2000,silently,1,44140
Manhattan Institute,2000,openness,2,44140
Manhattan Institute,2000,ne,1,44140
Manhattan Institute,2000,faiths,1,44140
Manhattan Institute,2000,civic,35,44140
Manhattan Institute,2000,bulletin,3,44140
Manhattan Institute,2000,july,6,44140
Manhattan Institute,2000,undercover,1,44140
Manhattan Institute,2000,police,149,44140
Manhattan Institute,2000,officers,27,44140
Manhattan Institute,2000,torrance,4,44140
Manhattan Institute,2000,car,9,44140
Manhattan Institute,2000,nosing,1,44140
Manhattan Institute,2000,slowly,2,44140
Manhattan Institute,2000,chevron,1,44140
Manhattan Institute,2000,station,3,44140
Manhattan Institute,2000,wearing,3,44140
Manhattan Institute,2000,ski,1,44140
Manhattan Institute,2000,masks,1,44140
Manhattan Institute,2000,brandished,1,44140
Manhattan Institute,2000,shotgun,1,44140
Manhattan Institute,2000,stole,1,44140
Manhattan Institute,2000,night,4,44140
Manhattan Institute,2000,clerk,2,44140
Manhattan Institute,2000,arrested,5,44140
Manhattan Institute,2000,incident,3,44140
Manhattan Institute,2000,search,5,44140
Manhattan Institute,2000,apartment,3,44140
Manhattan Institute,2000,jihadist,1,44140
Manhattan Institute,2000,bomb,4,44140
Manhattan Institute,2000,synagogues,1,44140
Manhattan Institute,2000,dozens,2,44140
Manhattan Institute,2000,planned,4,44140
Manhattan Institute,2000,terrorist,13,44140
Manhattan Institute,2000,thwarted,1,44140
Manhattan Institute,2000,homeland-security,2,44140
Manhattan Institute,2000,focused,6,44140
Manhattan Institute,2000,capacities,1,44140
Manhattan Institute,2000,counterterrorist,7,44140
Manhattan Institute,2000,cops,5,44140
Manhattan Institute,2000,enforcement,27,44140
Manhattan Institute,2000,responders,2,44140
Manhattan Institute,2000,incidents,2,44140
Manhattan Institute,2000,preventers,5,44140
Manhattan Institute,2000,terrorism,14,44140
Manhattan Institute,2000,vulnerable,2,44140
Manhattan Institute,2000,criminal,12,44140
Manhattan Institute,2000,policing,57,44140
Manhattan Institute,2000,operations,2,44140
Manhattan Institute,2000,authors,1,44140
Manhattan Institute,2000,kelling,19,44140
Manhattan Institute,2000,atlantic,3,44140
Manhattan Institute,2000,monthly,3,44140
Manhattan Institute,2000,march,2,44140
Manhattan Institute,2000,bratton,31,44140
Manhattan Institute,2000,convinced,3,44140
Manhattan Institute,2000,vital,3,44140
Manhattan Institute,2000,underutilized,1,44140
Manhattan Institute,2000,resource,3,44140
Manhattan Institute,2000,terror,11,44140
Manhattan Institute,2000,leveraged,1,44140
Manhattan Institute,2000,train,3,44140
Manhattan Institute,2000,problem-,1,44140
Manhattan Institute,2000,solving,3,44140
Manhattan Institute,2000,techniques,3,44140
Manhattan Institute,2000,computer,1,44140
Manhattan Institute,2000,compstat,8,44140
Manhattan Institute,2000,sharing,11,44140
Manhattan Institute,2000,catalyze,1,44140
Manhattan Institute,2000,intelligence-,1,44140
Manhattan Institute,2000,led,6,44140
Manhattan Institute,2000,vitally,1,44140
Manhattan Institute,2000,windows,33,44140
Manhattan Institute,2000,bolster,1,44140
Manhattan Institute,2000,disrupt,3,44140
Manhattan Institute,2000,terrorists,18,44140
Manhattan Institute,2000,strike,1,44140
Manhattan Institute,2000,rutgers,3,44140
Manhattan Institute,2000,kennedy,1,44140
Manhattan Institute,2000,chief,37,44140
Manhattan Institute,2000,partly,2,44140
Manhattan Institute,2000,continental,1,44140
Manhattan Institute,2000,fbi,10,44140
Manhattan Institute,2000,agents,1,44140
Manhattan Institute,2000,personnel,1,44140
Manhattan Institute,2000,feds,4,44140
Manhattan Institute,2000,cross,1,44140
Manhattan Institute,2000,paths,1,44140
Manhattan Institute,2000,obliged,1,44140
Manhattan Institute,2000,probe,1,44140
Manhattan Institute,2000,citizen,1,44140
Manhattan Institute,2000,tips,1,44140
Manhattan Institute,2000,disrupted,1,44140
Manhattan Institute,2000,grandmother,1,44140
Manhattan Institute,2000,smelled,1,44140
Manhattan Institute,2000,strange,5,44140
Manhattan Institute,2000,wafting,1,44140
Manhattan Institute,2000,adjacent,2,44140
Manhattan Institute,2000,flat,2,44140
Manhattan Institute,2000,notified,2,44140
Manhattan Institute,2000,she'd,1,44140
Manhattan Institute,2000,frequenting,1,44140
Manhattan Institute,2000,contained,2,44140
Manhattan Institute,2000,furniture,1,44140
Manhattan Institute,2000,inside,2,44140
Manhattan Institute,2000,makeshift,1,44140
Manhattan Institute,2000,ricin-,1,44140
Manhattan Institute,2000,gas,4,44140
Manhattan Institute,2000,cell,1,44140
Manhattan Institute,2000,preparing,3,44140
Manhattan Institute,2000,poison-gas,1,44140
Manhattan Institute,2000,killed,2,44140
Manhattan Institute,2000,everyday,3,44140
Manhattan Institute,2000,presence,5,44140
Manhattan Institute,2000,sworn,1,44140
Manhattan Institute,2000,walk,2,44140
Manhattan Institute,2000,beat,1,44140
Manhattan Institute,2000,subtle,1,44140
Manhattan Institute,2000,patrol,8,44140
Manhattan Institute,2000,islamic,2,44140
Manhattan Institute,2000,arabic,2,44140
Manhattan Institute,2000,reach,3,44140
Manhattan Institute,2000,developing,3,44140
Manhattan Institute,2000,informants,1,44140
Manhattan Institute,2000,summer,2,44140
Manhattan Institute,2000,nypd,15,44140
Manhattan Institute,2000,bombing,2,44140
Manhattan Institute,2000,square,2,44140
Manhattan Institute,2000,subway,26,44140
Manhattan Institute,2000,convention,1,44140
Manhattan Institute,2000,received,3,44140
Manhattan Institute,2000,terror-information,1,44140
Manhattan Institute,2000,hotline,1,44140
Manhattan Institute,2000,regarding,4,44140
Manhattan Institute,2000,employee,2,44140
Manhattan Institute,2000,bookstore,1,44140
Manhattan Institute,2000,city's,4,44140
Manhattan Institute,2000,mosques,1,44140
Manhattan Institute,2000,bay,1,44140
Manhattan Institute,2000,ridge,1,44140
Manhattan Institute,2000,brooklyn,2,44140
Manhattan Institute,2000,anti-american,1,44140
Manhattan Institute,2000,sent,4,44140
Manhattan Institute,2000,confidential,1,44140
Manhattan Institute,2000,informant,3,44140
Manhattan Institute,2000,egyptian,1,44140
Manhattan Institute,2000,took,13,44140
Manhattan Institute,2000,building,7,44140
Manhattan Institute,2000,trusting,2,44140
Manhattan Institute,2000,suspect,2,44140
Manhattan Institute,2000,bomb-making,1,44140
Manhattan Institute,2000,manual,2,44140
Manhattan Institute,2000,telling,3,44140
Manhattan Institute,2000,die,2,44140
Manhattan Institute,2000,reconnaissance,1,44140
Manhattan Institute,2000,mission,2,44140
Manhattan Institute,2000,moved,6,44140
Manhattan Institute,2000,arrests,6,44140
Manhattan Institute,2000,sensitizes,1,44140
Manhattan Institute,2000,anomalies,1,44140
Manhattan Institute,2000,establishment,3,44140
Manhattan Institute,2000,confidence,5,44140
Manhattan Institute,2000,woolsey,2,44140
Manhattan Institute,2000,testified,2,44140
Manhattan Institute,2000,merchant,1,44140
Manhattan Institute,2000,town,2,44140
Manhattan Institute,2000,nearby,1,44140
Manhattan Institute,2000,acting,4,44140
Manhattan Institute,2000,suspiciously,1,44140
Manhattan Institute,2000,equipped,1,44140
Manhattan Institute,2000,citizens',4,44140
Manhattan Institute,2000,liberties,2,44140
Manhattan Institute,2000,leads,4,44140
Manhattan Institute,2000,distilling,1,44140
Manhattan Institute,2000,counterterrorism,7,44140
Manhattan Institute,2000,eddy,1,44140
Manhattan Institute,2000,christened,1,44140
Manhattan Institute,2000,philosophical,1,44140
Manhattan Institute,2000,reacting,1,44140
Manhattan Institute,2000,proactively,3,44140
Manhattan Institute,2000,solve,4,44140
Manhattan Institute,2000,bratton's,2,44140
Manhattan Institute,2000,craft,2,44140
Manhattan Institute,2000,customized,2,44140
Manhattan Institute,2000,vandalism,1,44140
Manhattan Institute,2000,disorder,12,44140
Manhattan Institute,2000,departments,14,44140
Manhattan Institute,2000,welcomed,2,44140
Manhattan Institute,2000,exchange,3,44140
Manhattan Institute,2000,visits,1,44140
Manhattan Institute,2000,lapd's,2,44140
Manhattan Institute,2000,countersurveillance,1,44140
Manhattan Institute,2000,instruction,5,44140
Manhattan Institute,2000,al-qaeda,3,44140
Manhattan Institute,2000,teams,1,44140
Manhattan Institute,2000,camps,1,44140
Manhattan Institute,2000,afghanistan,1,44140
Manhattan Institute,2000,executed,1,44140
Manhattan Institute,2000,trained,1,44140
Manhattan Institute,2000,area's,1,44140
Manhattan Institute,2000,joint,2,44140
Manhattan Institute,2000,links,1,44140
Manhattan Institute,2000,nypd's,2,44140
Manhattan Institute,2000,proactive,2,44140
Manhattan Institute,2000,operation,5,44140
Manhattan Institute,2000,nexus,1,44140
Manhattan Institute,2000,uncovered,1,44140
Manhattan Institute,2000,smuggle,1,44140
Manhattan Institute,2000,weapons,2,44140
Manhattan Institute,2000,garment-district,1,44140
Manhattan Institute,2000,shipping,1,44140
Manhattan Institute,2000,island,2,44140
Manhattan Institute,2000,jihadists,1,44140
Manhattan Institute,2000,traffic,3,44140
Manhattan Institute,2000,taught,4,44140
Manhattan Institute,2000,structures,1,44140
Manhattan Institute,2000,environment,10,44140
Manhattan Institute,2000,comfortable,3,44140
Manhattan Institute,2000,broken-windows,6,44140
Manhattan Institute,2000,creating,3,44140
Manhattan Institute,2000,formulated,1,44140
Manhattan Institute,2000,wilson,8,44140
Manhattan Institute,2000,premised,1,44140
Manhattan Institute,2000,concept,2,44140
Manhattan Institute,2000,focusing,3,44140
Manhattan Institute,2000,offenses,6,44140
Manhattan Institute,2000,criminals,9,44140
Manhattan Institute,2000,home,11,44140
Manhattan Institute,2000,then-transit,1,44140
Manhattan Institute,2000,implement,3,44140
Manhattan Institute,2000,subways,8,44140
Manhattan Institute,2000,transit,5,44140
Manhattan Institute,2000,evaders,3,44140
Manhattan Institute,2000,carrying,4,44140
Manhattan Institute,2000,weapon,4,44140
Manhattan Institute,2000,outstanding,2,44140
Manhattan Institute,2000,warrant,4,44140
Manhattan Institute,2000,gun,2,44140
Manhattan Institute,2000,crimes,35,44140
Manhattan Institute,2000,guns,5,44140
Manhattan Institute,2000,became,6,44140
Manhattan Institute,2000,began,11,44140
Manhattan Institute,2000,historic,1,44140
Manhattan Institute,2000,dive,1,44140
Manhattan Institute,2000,safest,7,44140
Manhattan Institute,2000,application,1,44140
Manhattan Institute,2000,components,1,44140
Manhattan Institute,2000,recognizing,2,44140
Manhattan Institute,2000,terrorism's,1,44140
Manhattan Institute,2000,equivalents,1,44140
Manhattan Institute,2000,beating,1,44140
Manhattan Institute,2000,border,3,44140
Manhattan Institute,2000,crossings,1,44140
Manhattan Institute,2000,forged,1,44140
Manhattan Institute,2000,documents,3,44140
Manhattan Institute,2000,precursor,3,44140
Manhattan Institute,2000,prepare,1,44140
Manhattan Institute,2000,leadership,7,44140
Manhattan Institute,2000,ray,1,44140
Manhattan Institute,2000,kelly,1,44140
Manhattan Institute,2000,friendly,1,44140
Manhattan Institute,2000,atlas,1,44140
Manhattan Institute,2000,nyc,47,44140
Manhattan Institute,2000,entry,2,44140
Manhattan Institute,2000,points,5,44140
Manhattan Institute,2000,landmarks,1,44140
Manhattan Institute,2000,hercules,1,44140
Manhattan Institute,2000,units,1,44140
Manhattan Institute,2000,heavily,5,44140
Manhattan Institute,2000,armed,2,44140
Manhattan Institute,2000,unannounced,1,44140
Manhattan Institute,2000,locations,2,44140
Manhattan Institute,2000,omnipresence,1,44140
Manhattan Institute,2000,drills,1,44140
Manhattan Institute,2000,staging,1,44140
Manhattan Institute,2000,scenes,1,44140
Manhattan Institute,2000,dramatic,2,44140
Manhattan Institute,2000,impression,3,44140
Manhattan Institute,2000,plot,1,44140
Manhattan Institute,2000,blow,1,44140
Manhattan Institute,2000,bridge,2,44140
Manhattan Institute,2000,operative,1,44140
Manhattan Institute,2000,lyman,1,44140
Manhattan Institute,2000,faris,1,44140
Manhattan Institute,2000,recorded,2,44140
Manhattan Institute,2000,weather,1,44140
Manhattan Institute,2000,terrorist-unfriendly,1,44140
Manhattan Institute,2000,cameras,4,44140
Manhattan Institute,2000,random,1,44140
Manhattan Institute,2000,screenings,1,44140
Manhattan Institute,2000,sophisticated,1,44140
Manhattan Institute,2000,sensors,1,44140
Manhattan Institute,2000,useful,3,44140
Manhattan Institute,2000,closed-circuit,1,44140
Manhattan Institute,2000,identifying,1,44140
Manhattan Institute,2000,apprehending,1,44140
Manhattan Institute,2000,investigations,2,44140
Manhattan Institute,2000,showed,5,44140
Manhattan Institute,2000,atlanta,2,44140
Manhattan Institute,2000,placed,3,44140
Manhattan Institute,2000,critical,9,44140
Manhattan Institute,2000,sites,1,44140
Manhattan Institute,2000,partner,1,44140
Manhattan Institute,2000,sector,2,44140
Manhattan Institute,2000,mta,4,44140
Manhattan Institute,2000,throughout,2,44140
Manhattan Institute,2000,considering,3,44140
Manhattan Institute,2000,ring,1,44140
Manhattan Institute,2000,steel,2,44140
Manhattan Institute,2000,district,8,44140
Manhattan Institute,2000,don't,19,44140
Manhattan Institute,2000,manpower,3,44140
Manhattan Institute,2000,we've,7,44140
Manhattan Institute,2000,creative,1,44140
Manhattan Institute,2000,consortia,2,44140
Manhattan Institute,2000,layered,1,44140
Manhattan Institute,2000,security,18,44140
Manhattan Institute,2000,exemplary,1,44140
Manhattan Institute,2000,archangel,2,44140
Manhattan Institute,2000,vulnerabilities,1,44140
Manhattan Institute,2000,infrastructure,2,44140
Manhattan Institute,2000,operators,1,44140
Manhattan Institute,2000,buildings,2,44140
Manhattan Institute,2000,contribute,7,44140
Manhattan Institute,2000,detailed,2,44140
Manhattan Institute,2000,up-to-,1,44140
Manhattan Institute,2000,floor,1,44140
Manhattan Institute,2000,hvac,1,44140
Manhattan Institute,2000,entrances,1,44140
Manhattan Institute,2000,exits,2,44140
Manhattan Institute,2000,database-,1,44140
Manhattan Institute,2000,management,2,44140
Manhattan Institute,2000,assesses,1,44140
Manhattan Institute,2000,devises,1,44140
Manhattan Institute,2000,deterrence,1,44140
Manhattan Institute,2000,prevention,3,44140
Manhattan Institute,2000,strategies,5,44140
Manhattan Institute,2000,emergency,1,44140
Manhattan Institute,2000,sell,2,44140
Manhattan Institute,2000,possibly,1,44140
Manhattan Institute,2000,truck-rental,1,44140
Manhattan Institute,2000,facilities,1,44140
Manhattan Institute,2000,aware,7,44140
Manhattan Institute,2000,doormen,1,44140
Manhattan Institute,2000,guards,1,44140
Manhattan Institute,2000,enlisted,2,44140
Manhattan Institute,2000,awareness,3,44140
Manhattan Institute,2000,campaigns,1,44140
Manhattan Institute,2000,everyone,8,44140
Manhattan Institute,2000,vigilant,1,44140
Manhattan Institute,2000,suspicious,3,44140
Manhattan Institute,2000,ask,7,44140
Manhattan Institute,2000,really,16,44140
Manhattan Institute,2000,metaphor,1,44140
Manhattan Institute,2000,orientation,1,44140
Manhattan Institute,2000,alert,2,44140
Manhattan Institute,2000,preventive,1,44140
Manhattan Institute,2000,investigatory,1,44140
Manhattan Institute,2000,possibilities,2,44140
Manhattan Institute,2000,rented,1,44140
Manhattan Institute,2000,irregularly,1,44140
Manhattan Institute,2000,recognizable,1,44140
Manhattan Institute,2000,anomalous,1,44140
Manhattan Institute,2000,bombings,2,44140
Manhattan Institute,2000,hydrogen,1,44140
Manhattan Institute,2000,peroxide,1,44140
Manhattan Institute,2000,tripped,1,44140
Manhattan Institute,2000,encounter,2,44140
Manhattan Institute,2000,timothy,1,44140
Manhattan Institute,2000,mcveigh,1,44140
Manhattan Institute,2000,stopped,7,44140
Manhattan Institute,2000,speeding,2,44140
Manhattan Institute,2000,oklahoma,1,44140
Manhattan Institute,2000,foreigners,10,44140
Manhattan Institute,2000,illegally,6,44140
Manhattan Institute,2000,fugitive,1,44140
Manhattan Institute,2000,lifestyle,1,44140
Manhattan Institute,2000,sustain,2,44140
Manhattan Institute,2000,committing,3,44140
Manhattan Institute,2000,burglary,1,44140
Manhattan Institute,2000,robbery,4,44140
Manhattan Institute,2000,dealing,5,44140
Manhattan Institute,2000,drugs,2,44140
Manhattan Institute,2000,fugitives,2,44140
Manhattan Institute,2000,underground,1,44140
Manhattan Institute,2000,ahmed,1,44140
Manhattan Institute,2000,ressam,1,44140
Manhattan Institute,2000,airport,1,44140
Manhattan Institute,2000,year's,1,44140
Manhattan Institute,2000,ranging,3,44140
Manhattan Institute,2000,smuggling,1,44140
Manhattan Institute,2000,robbing,1,44140
Manhattan Institute,2000,tourists,1,44140
Manhattan Institute,2000,forging,1,44140
Manhattan Institute,2000,birth,2,44140
Manhattan Institute,2000,certificates,1,44140
Manhattan Institute,2000,guard,1,44140
Manhattan Institute,2000,averted,2,44140
Manhattan Institute,2000,ressam's,2,44140
Manhattan Institute,2000,travel,3,44140
Manhattan Institute,2000,deciding,2,44140
Manhattan Institute,2000,exhibited,1,44140
Manhattan Institute,2000,signs,6,44140
Manhattan Institute,2000,nervousness,1,44140
Manhattan Institute,2000,israeli,3,44140
Manhattan Institute,2000,israelis,1,44140
Manhattan Institute,2000,suspects,2,44140
Manhattan Institute,2000,staying,1,44140
Manhattan Institute,2000,watch,6,44140
