source,decade,term,count,tokens,per10k
Manhattan Institute,2000s,weather,1,44140,0.227
Manhattan Institute,2000s,terrorist-unfriendly,1,44140,0.227
Manhattan Institute,2000s,cameras,4,44140,0.906
Manhattan Institute,2000s,random,1,44140,0.227
Manhattan Institute,2000s,screenings,1,44140,0.227
Manhattan Institute,2000s,sophisticated,1,44140,0.227
Manhattan Institute,2000s,sensors,1,44140,0.227
Manhattan Institute,2000s,useful,3,44140,0.68
Manhattan Institute,2000s,closed-circuit,1,44140,0.227
Manhattan Institute,2000s,identifying,1,44140,0.227
Manhattan Institute,2000s,apprehending,1,44140,0.227
Manhattan Institute,2000s,investigations,2,44140,0.453
Manhattan Institute,2000s,showed,5,44140,1.133
Manhattan Institute,2000s,atlanta,2,44140,0.453
Manhattan Institute,2000s,placed,3,44140,0.68
Manhattan Institute,2000s,critical,9,44140,2.039
Manhattan Institute,2000s,sites,1,44140,0.227
Manhattan Institute,2000s,partner,1,44140,0.227
Manhattan Institute,2000s,sector,2,44140,0.453
Manhattan Institute,2000s,mta,4,44140,0.906
Manhattan Institute,2000s,throughout,2,44140,0.453
Manhattan Institute,2000s,considering,3,44140,0.68
Manhattan Institute,2000s,ring,1,44140,0.227
Manhattan Institute,2000s,steel,2,44140,0.453
Manhattan Institute,2000s,district,8,44140,1.812
Manhattan Institute,2000s,don't,19,44140,4.304
Manhattan Institute,2000s,manpower,3,44140,0.68
Manhattan Institute,2000s,we've,7,44140,1.586
Manhattan Institute,2000s,creative,1,44140,0.227
Manhattan Institute,2000s,consortia,2,44140,0.453
Manhattan Institute,2000s,layered,1,44140,0.227
Manhattan Institute,2000s,security,18,44140,4.078
Manhattan Institute,2000s,exemplary,1,44140,0.227
Manhattan Institute,2000s,archangel,2,44140,0.453
Manhattan Institute,2000s,vulnerabilities,1,44140,0.227
Manhattan Institute,2000s,infrastructure,2,44140,0.453
Manhattan Institute,2000s,operators,1,44140,0.227
Manhattan Institute,2000s,buildings,2,44140,0.453
Manhattan Institute,2000s,contribute,7,44140,1.586
Manhattan Institute,2000s,detailed,2,44140,0.453
Manhattan Institute,2000s,up-to-,1,44140,0.227
Manhattan Institute,2000s,floor,1,44140,0.227
Manhattan Institute,2000s,hvac,1,44140,0.227
Manhattan Institute,2000s,entrances,1,44140,0.227
Manhattan Institute,2000s,exits,2,44140,0.453
Manhattan Institute,2000s,database-,1,44140,0.227
Manhattan Institute,2000s,management,2,44140,0.453
Manhattan Institute,2000s,assesses,1,44140,0.227
Manhattan Institute,2000s,devises,1,44140,0.227
Manhattan Institute,2000s,deterrence,1,44140,0.227
Manhattan Institute,2000s,prevention,3,44140,0.68
Manhattan Institute,2000s,strategies,5,44140,1.133
Manhattan Institute,2000s,emergency,1,44140,0.227
Manhattan Institute,2000s,sell,2,44140,0.453
Manhattan Institute,2000s,possibly,1,44140,0.227
Manhattan Institute,2000s,truck-rental,1,44140,0.227
Manhattan Institute,2000s,facilities,1,44140,0.227
Manhattan Institute,2000s,aware,7,44140,1.586
Manhattan Institute,2000s,doormen,1,44140,0.227
Manhattan Institute,2000s,guards,1,44140,0.227
Manhattan Institute,2000s,enlisted,2,44140,0.453
Manhattan Institute,2000s,awareness,3,44140,0.68
Manhattan Institute,2000s,campaigns,1,44140,0.227
Manhattan Institute,2000s,everyone,8,44140,1.812
Manhattan Institute,2000s,vigilant,1,44140,0.227
Manhattan Institute,2000s,suspicious,3,44140,0.68
Manhattan Institute,2000s,ask,7,44140,1.586
Manhattan Institute,2000s,really,16,44140,3.625
Manhattan Institute,2000s,metaphor,1,44140,0.227
Manhattan Institute,2000s,orientation,1,44140,0.227
Manhattan Institute,2000s,alert,2,44140,0.453
Manhattan Institute,2000s,preventive,1,44140,0.227
Manhattan Institute,2000s,investigatory,1,44140,0.227
Manhattan Institute,2000s,possibilities,2,44140,0.453
Manhattan Institute,2000s,rented,1,44140,0.227
Manhattan Institute,2000s,irregularly,1,44140,0.227
Manhattan Institute,2000s,recognizable,1,44140,0.227
Manhattan Institute,2000s,anomalous,1,44140,0.227
Manhattan Institute,2000s,bombings,2,44140,0.453
Manhattan Institute,2000s,hydrogen,1,44140,0.227
Manhattan Institute,2000s,peroxide,1,44140,0.227
Manhattan Institute,2000s,tripped,1,44140,0.227
Manhattan Institute,2000s,encounter,2,44140,0.453
Manhattan Institute,2000s,timothy,1,44140,0.227
Manhattan Institute,2000s,mcveigh,1,44140,0.227
Manhattan Institute,2000s,stopped,7,44140,1.586
Manhattan Institute,2000s,speeding,2,44140,0.453
Manhattan Institute,2000s,oklahoma,1,44140,0.227
Manhattan Institute,2000s,foreigners,10,44140,2.266
Manhattan Institute,2000s,illegally,6,44140,1.359
Manhattan Institute,2000s,fugitive,1,44140,0.227
Manhattan Institute,2000s,lifestyle,1,44140,0.227
Manhattan Institute,2000s,sustain,2,44140,0.453
Manhattan Institute,2000s,committing,3,44140,0.68
Manhattan Institute,2000s,burglary,1,44140,0.227
Manhattan Institute,2000s,robbery,4,44140,0.906
Manhattan Institute,2000s,dealing,5,44140,1.133
Manhattan Institute,2000s,drugs,2,44140,0.453
Manhattan Institute,2000s,fugitives,2,44140,0.453
Manhattan Institute,2000s,underground,1,44140,0.227
Manhattan Institute,2000s,ahmed,1,44140,0.227
Manhattan Institute,2000s,ressam,1,44140,0.227
Manhattan Institute,2000s,airport,1,44140,0.227
Manhattan Institute,2000s,year's,1,44140,0.227
Manhattan Institute,2000s,ranging,3,44140,0.68
Manhattan Institute,2000s,smuggling,1,44140,0.227
Manhattan Institute,2000s,robbing,1,44140,0.227
Manhattan Institute,2000s,tourists,1,44140,0.227
Manhattan Institute,2000s,forging,1,44140,0.227
Manhattan Institute,2000s,birth,2,44140,0.453
Manhattan Institute,2000s,certificates,1,44140,0.227
Manhattan Institute,2000s,guard,1,44140,0.227
Manhattan Institute,2000s,averted,2,44140,0.453
Manhattan Institute,2000s,ressam's,2,44140,0.453
Manhattan Institute,2000s,travel,3,44140,0.68
Manhattan Institute,2000s,deciding,2,44140,0.453
Manhattan Institute,2000s,exhibited,1,44140,0.227
Manhattan Institute,2000s,signs,6,44140,1.359
Manhattan Institute,2000s,nervousness,1,44140,0.227
Manhattan Institute,2000s,israeli,3,44140,0.68
Manhattan Institute,2000s,israelis,1,44140,0.227
Manhattan Institute,2000s,suspects,2,44140,0.453
Manhattan Institute,2000s,staying,1,44140,0.227
Manhattan Institute,2000s,watch,6,44140,1.359
Manhattan Institute,2000s,elicited,1,44140,0.227
Manhattan Institute,2000s,emulation,1,44140,0.227
Manhattan Institute,2000s,prosecution,1,44140,0.227
Manhattan Institute,2000s,gathering,3,44140,0.68
Manhattan Institute,2000s,putting,5,44140,1.133
Manhattan Institute,2000s,database,2,44140,0.453
Manhattan Institute,2000s,considered,3,44140,0.68
Manhattan Institute,2000s,interaction,2,44140,0.453
Manhattan Institute,2000s,collection,2,44140,0.453
Manhattan Institute,2000s,raid,1,44140,0.227
Manhattan Institute,2000s,bordello,1,44140,0.227
Manhattan Institute,2000s,patrons,1,44140,0.227
Manhattan Institute,2000s,parts,3,44140,0.68
Manhattan Institute,2000s,region,2,44140,0.453
Manhattan Institute,2000s,exchanging,1,44140,0.227
Manhattan Institute,2000s,decentralized,2,44140,0.453
Manhattan Institute,2000s,overcome,2,44140,0.453
Manhattan Institute,2000s,reluctance,2,44140,0.453
Manhattan Institute,2000s,commissioner,6,44140,1.359
Manhattan Institute,2000s,information-sharing,1,44140,0.227
Manhattan Institute,2000s,intelligence-led,3,44140,0.68
Manhattan Institute,2000s,fighting,1,44140,0.227
Manhattan Institute,2000s,guided,1,44140,0.227
Manhattan Institute,2000s,innovation,6,44140,1.359
Manhattan Institute,2000s,twenty-first,3,44140,0.68
Manhattan Institute,2000s,assembling,2,44140,0.453
Manhattan Institute,2000s,databases,1,44140,0.227
Manhattan Institute,2000s,setting,2,44140,0.453
Manhattan Institute,2000s,dna,1,44140,0.227
Manhattan Institute,2000s,labs,1,44140,0.227
Manhattan Institute,2000s,regarded,1,44140,0.227
Manhattan Institute,2000s,gold,1,44140,0.227
Manhattan Institute,2000s,fluent,1,44140,0.227
Manhattan Institute,2000s,languages,1,44140,0.227
Manhattan Institute,2000s,farsi,1,44140,0.227
Manhattan Institute,2000s,pashto,1,44140,0.227
Manhattan Institute,2000s,monitors,1,44140,0.227
Manhattan Institute,2000s,stationed,1,44140,0.227
Manhattan Institute,2000s,dwarfs,1,44140,0.227
Manhattan Institute,2000s,mindful,1,44140,0.227
Manhattan Institute,2000s,mess,1,44140,0.227
Manhattan Institute,2000s,got,4,44140,0.906
Manhattan Institute,2000s,spying,1,44140,0.227
Manhattan Institute,2000s,antiwar,1,44140,0.227
Manhattan Institute,2000s,procedures,1,44140,0.227
Manhattan Institute,2000s,gathered,1,44140,0.227
Manhattan Institute,2000s,stored,1,44140,0.227
Manhattan Institute,2000s,accessed,1,44140,0.227
Manhattan Institute,2000s,disseminated,1,44140,0.227
Manhattan Institute,2000s,safeguard,1,44140,0.227
Manhattan Institute,2000s,privacy,1,44140,0.227
Manhattan Institute,2000s,radically,3,44140,0.68
Manhattan Institute,2000s,strength,4,44140,0.906
Manhattan Institute,2000s,weakness,2,44140,0.453
Manhattan Institute,2000s,attuned,1,44140,0.227
Manhattan Institute,2000s,directly,3,44140,0.68
Manhattan Institute,2000s,accountable,2,44140,0.453
Manhattan Institute,2000s,terrible,2,44140,0.453
Manhattan Institute,2000s,post-september,1,44140,0.227
Manhattan Institute,2000s,immediately,2,44140,0.453
Manhattan Institute,2000s,horizontally,2,44140,0.453
Manhattan Institute,2000s,vertically,2,44140,0.453
Manhattan Institute,2000s,overcomes,1,44140,0.227
Manhattan Institute,2000s,meaningful,1,44140,0.227
Manhattan Institute,2000s,communication,2,44140,0.453
Manhattan Institute,2000s,situation,1,44140,0.227
Manhattan Institute,2000s,encountered,1,44140,0.227
Manhattan Institute,2000s,precinct,5,44140,1.133
Manhattan Institute,2000s,commanders,5,44140,1.133
Manhattan Institute,2000s,jealously,1,44140,0.227
Manhattan Institute,2000s,guarding,1,44140,0.227
Manhattan Institute,2000s,arrest,6,44140,1.359
Manhattan Institute,2000s,now-famous,1,44140,0.227
Manhattan Institute,2000s,tracked,1,44140,0.227
Manhattan Institute,2000s,manner,2,44140,0.453
Manhattan Institute,2000s,department's,1,44140,0.227
Manhattan Institute,2000s,brass,1,44140,0.227
Manhattan Institute,2000s,room,6,44140,1.359
Manhattan Institute,2000s,week,3,44140,0.68
Manhattan Institute,2000s,secret,2,44140,0.453
Manhattan Institute,2000s,compstat's,1,44140,0.227
Manhattan Institute,2000s,cultural,5,44140,1.133
Manhattan Institute,2000s,meeting,3,44140,0.68
Manhattan Institute,2000s,commander,1,44140,0.227
Manhattan Institute,2000s,colleagues,1,44140,0.227
Manhattan Institute,2000s,jack,3,44140,0.68
Manhattan Institute,2000s,maple,3,44140,0.68
Manhattan Institute,2000s,deputy,2,44140,0.453
Manhattan Institute,2000s,architect,1,44140,0.227
Manhattan Institute,2000s,challenged,1,44140,0.227
Manhattan Institute,2000s,commandeers,1,44140,0.227
Manhattan Institute,2000s,rivals,2,44140,0.453
Manhattan Institute,2000s,operate,1,44140,0.227
Manhattan Institute,2000s,playbook,1,44140,0.227
Manhattan Institute,2000s,realized,3,44140,0.68
Manhattan Institute,2000s,team,3,44140,0.68
Manhattan Institute,2000s,keeping,3,44140,0.68
Manhattan Institute,2000s,york's,1,44140,0.227
Manhattan Institute,2000s,safe,3,44140,0.68
Manhattan Institute,2000s,unity,1,44140,0.227
Manhattan Institute,2000s,regional,3,44140,0.68
Manhattan Institute,2000s,fusion,4,44140,0.906
Manhattan Institute,2000s,centers,6,44140,1.359
Manhattan Institute,2000s,step,4,44140,0.906
Manhattan Institute,2000s,direction,4,44140,0.906
Manhattan Institute,2000s,multiple,3,44140,0.68
Manhattan Institute,2000s,becoming,4,44140,0.906
Manhattan Institute,2000s,increasingly,6,44140,1.359
Manhattan Institute,2000s,speech,4,44140,0.906
Manhattan Institute,2000s,importance,4,44140,0.906
Manhattan Institute,2000s,linking,1,44140,0.227
Manhattan Institute,2000s,defeating,1,44140,0.227
Manhattan Institute,2000s,ahead,1,44140,0.227
Manhattan Institute,2000s,improving,2,44140,0.453
Manhattan Institute,2000s,nation's,6,44140,1.359
Manhattan Institute,2000s,intelligence-sharing,2,44140,0.453
Manhattan Institute,2000s,capabilities,1,44140,0.227
Manhattan Institute,2000s,associations,1,44140,0.227
Manhattan Institute,2000s,consortium,2,44140,0.453
Manhattan Institute,2000s,assembled,2,44140,0.453
Manhattan Institute,2000s,nonprofit,1,44140,0.227
Manhattan Institute,2000s,perf,1,44140,0.227
Manhattan Institute,2000s,cities,30,44140,6.797
Manhattan Institute,2000s,i-,2,44140,0.453
Manhattan Institute,2000s,preparedness,1,44140,0.227
Manhattan Institute,2000s,comprising,1,44140,0.227
Manhattan Institute,2000s,officials,2,44140,0.453
Manhattan Institute,2000s,corridor,1,44140,0.227
Manhattan Institute,2000s,partnership,3,44140,0.68
Manhattan Institute,2000s,homeland,6,44140,1.359
Manhattan Institute,2000s,exchanges,1,44140,0.227
Manhattan Institute,2000s,opportunities,2,44140,0.453
Manhattan Institute,2000s,networking,1,44140,0.227
Manhattan Institute,2000s,job,11,44140,2.492
Manhattan Institute,2000s,locals,3,44140,0.68
Manhattan Institute,2000s,greatly,5,44140,1.133
Manhattan Institute,2000s,professionalism,1,44140,0.227
Manhattan Institute,2000s,earned,1,44140,0.227
Manhattan Institute,2000s,precautions,1,44140,0.227
Manhattan Institute,2000s,leaks,1,44140,0.227
Manhattan Institute,2000s,balanced,1,44140,0.227
Manhattan Institute,2000s,won't,2,44140,0.453
Manhattan Institute,2000s,hands,1,44140,0.227
Manhattan Institute,2000s,improvement,2,44140,0.453
Manhattan Institute,2000s,fbi's,3,44140,0.68
Manhattan Institute,2000s,task,3,44140,0.68
Manhattan Institute,2000s,jttf,3,44140,0.68
Manhattan Institute,2000s,tripled,2,44140,0.453
Manhattan Institute,2000s,active,1,44140,0.227
Manhattan Institute,2000s,cooperation,3,44140,0.68
Manhattan Institute,2000s,progress,3,44140,0.68
Manhattan Institute,2000s,depending,1,44140,0.227
Manhattan Institute,2000s,personalities,1,44140,0.227
Manhattan Institute,2000s,bureau,2,44140,0.453
Manhattan Institute,2000s,chiefs,3,44140,0.68
Manhattan Institute,2000s,cuts,1,44140,0.227
Manhattan Institute,2000s,expertise,3,44140,0.68
Manhattan Institute,2000s,clearances,1,44140,0.227
Manhattan Institute,2000s,historical,2,44140,0.453
Manhattan Institute,2000s,complain,2,44140,0.453
Manhattan Institute,2000s,alerting,1,44140,0.227
Manhattan Institute,2000s,launch,2,44140,0.453
Manhattan Institute,2000s,can't,9,44140,2.039
Manhattan Institute,2000s,overlooked,2,44140,0.453
Manhattan Institute,2000s,intel,1,44140,0.227
Manhattan Institute,2000s,lowell,2,44140,0.453
Manhattan Institute,2000s,massachusetts,3,44140,0.68
Manhattan Institute,2000s,we're,7,44140,1.586
Manhattan Institute,2000s,rung,1,44140,0.227
Manhattan Institute,2000s,vetted,1,44140,0.227
Manhattan Institute,2000s,release,1,44140,0.227
Manhattan Institute,2000s,accustomed,1,44140,0.227
Manhattan Institute,2000s,csi,1,44140,0.227
Manhattan Institute,2000s,sorts,3,44140,0.68
Manhattan Institute,2000s,fingertips,1,44140,0.227
Manhattan Institute,2000s,truth,4,44140,0.906
Manhattan Institute,2000s,unfortunate,2,44140,0.453
Manhattan Institute,2000s,disseminate,1,44140,0.227
Manhattan Institute,2000s,analyzing,2,44140,0.453
Manhattan Institute,2000s,government's,4,44140,0.906
Manhattan Institute,2000s,failure,5,44140,1.133
Manhattan Institute,2000s,connecting,1,44140,0.227
Manhattan Institute,2000s,dots,1,44140,0.227
Manhattan Institute,2000s,al-qaeda's,1,44140,0.227
Manhattan Institute,2000s,fateful,1,44140,0.227
Manhattan Institute,2000s,hijackings,1,44140,0.227
Manhattan Institute,2000s,mueller,1,44140,0.227
Manhattan Institute,2000s,list,8,44140,1.812
Manhattan Institute,2000s,airports,1,44140,0.227
Manhattan Institute,2000s,attendant,1,44140,0.227
Manhattan Institute,2000s,handheld,1,44140,0.227
Manhattan Institute,2000s,enables,1,44140,0.227
Manhattan Institute,2000s,wirelessly,1,44140,0.227
Manhattan Institute,2000s,matter,9,44140,2.039
Manhattan Institute,2000s,seconds,2,44140,0.453
Manhattan Institute,2000s,trooper,1,44140,0.227
Manhattan Institute,2000s,hijacker,1,44140,0.227
Manhattan Institute,2000s,ziad,1,44140,0.227
Manhattan Institute,2000s,jarrah,2,44140,0.453
Manhattan Institute,2000s,cia's,1,44140,0.227
Manhattan Institute,2000s,operational,1,44140,0.227
Manhattan Institute,2000s,screening,2,44140,0.453
Manhattan Institute,2000s,kinks,1,44140,0.227
Manhattan Institute,2000s,officer,2,44140,0.453
Manhattan Institute,2000s,interdicts,1,44140,0.227
Manhattan Institute,2000s,ping,2,44140,0.453
Manhattan Institute,2000s,forget,2,44140,0.453
Manhattan Institute,2000s,flow,9,44140,2.039
Manhattan Institute,2000s,testimony,4,44140,0.906
Manhattan Institute,2000s,localities,1,44140,0.227
Manhattan Institute,2000s,hometown,2,44140,0.453
Manhattan Institute,2000s,launching,1,44140,0.227
Manhattan Institute,2000s,prosecuting,1,44140,0.227
Manhattan Institute,2000s,suspected,1,44140,0.227
Manhattan Institute,2000s,loosely,1,44140,0.227
Manhattan Institute,2000s,affiliated,1,44140,0.227
Manhattan Institute,2000s,lone,1,44140,0.227
Manhattan Institute,2000s,wolves,1,44140,0.227
Manhattan Institute,2000s,homegrown,1,44140,0.227
Manhattan Institute,2000s,perpetrated,1,44140,0.227
Manhattan Institute,2000s,apparent,6,44140,1.359
Manhattan Institute,2000s,brian,1,44140,0.227
Manhattan Institute,2000s,jenkins,1,44140,0.227
Manhattan Institute,2000s,advisor,1,44140,0.227
Manhattan Institute,2000s,corporation,2,44140,0.453
Manhattan Institute,2000s,respected,2,44140,0.453
Manhattan Institute,2000s,metastasizes,1,44140,0.227
Manhattan Institute,2000s,ears,1,44140,0.227
Manhattan Institute,2000s,enlist,1,44140,0.227
Manhattan Institute,2000s,crime-prevention,1,44140,0.227
Manhattan Institute,2000s,indicators,2,44140,0.453
Manhattan Institute,2000s,petty,3,44140,0.68
Manhattan Institute,2000s,rivalries,1,44140,0.227
Manhattan Institute,2000s,technological,1,44140,0.227
Manhattan Institute,2000s,hampering,1,44140,0.227
Manhattan Institute,2000s,expand,2,44140,0.453
Manhattan Institute,2000s,seen,9,44140,2.039
Manhattan Institute,2000s,apparatus,1,44140,0.227
Manhattan Institute,2000s,dependent,2,44140,0.453
Manhattan Institute,2000s,appointing,1,44140,0.227
Manhattan Institute,2000s,czar,1,44140,0.227
Manhattan Institute,2000s,empowering,3,44140,0.68
Manhattan Institute,2000s,flynn,1,44140,0.227
Manhattan Institute,2000s,woven,1,44140,0.227
Manhattan Institute,2000s,agenda,4,44140,0.906
Manhattan Institute,2000s,imparted,1,44140,0.227
Manhattan Institute,2000s,street,15,44140,3.398
Manhattan Institute,2000s,ominous,1,44140,0.227
Manhattan Institute,2000s,genius,1,44140,0.227
Manhattan Institute,2000s,empowerment,1,44140,0.227
Manhattan Institute,2000s,tactical,2,44140,0.453
Manhattan Institute,2000s,wars,1,44140,0.227
Manhattan Institute,2000s,avenue,6,44140,1.359
Manhattan Institute,2000s,telephone,2,44140,0.453
Manhattan Institute,2000s,fax,2,44140,0.453
Manhattan Institute,2000s,e-mail,8,44140,1.812
Manhattan Institute,2000s,ecrotty,1,44140,0.227
Manhattan Institute,2000s,manhattan-institute,10,44140,2.266
Manhattan Institute,2000s,prefer,7,44140,1.586
Manhattan Institute,2000s,via,3,44140,0.68
Manhattan Institute,2000s,please,3,44140,0.68
Manhattan Institute,2000s,supply,6,44140,1.359
Manhattan Institute,2000s,address,11,44140,2.492
Manhattan Institute,2000s,contacting,3,44140,0.68
Manhattan Institute,2000s,mi,4,44140,0.906
Manhattan Institute,2000s,bulletins,2,44140,0.453
Manhattan Institute,2000s,non-profit,3,44140,0.68
Manhattan Institute,2000s,postage,3,44140,0.68
Manhattan Institute,2000s,pre-k,1,44140,0.227
Manhattan Institute,2000s,shaping,4,44140,0.906
Manhattan Institute,2000s,shapes,1,44140,0.227
Manhattan Institute,2000s,stephen,6,44140,1.359
Manhattan Institute,2000s,goldsmith,4,44140,0.906
Manhattan Institute,2000s,rhonda,1,44140,0.227
Manhattan Institute,2000s,meyer,1,44140,0.227
Manhattan Institute,2000s,iowa,1,44140,0.227
Manhattan Institute,2000s,charter,3,44140,0.68
Manhattan Institute,2000s,streamlining,1,44140,0.227
Manhattan Institute,2000s,chrisinger,1,44140,0.227
Manhattan Institute,2000s,skilled,1,44140,0.227
Manhattan Institute,2000s,glaeser,2,44140,0.453
Manhattan Institute,2000s,nonprofits,1,44140,0.227
Manhattan Institute,2000s,overholser,1,44140,0.227
Manhattan Institute,2000s,schools,76,44140,17.218
Manhattan Institute,2000s,caroline,1,44140,0.227
Manhattan Institute,2000s,hoxby,1,44140,0.227
Manhattan Institute,2000s,renaissance,1,44140,0.227
Manhattan Institute,2000s,honorable,1,44140,0.227
Manhattan Institute,2000s,manuel,1,44140,0.227
Manhattan Institute,2000s,diaz,1,44140,0.227
Manhattan Institute,2000s,leaving,3,44140,0.68
Manhattan Institute,2000s,boys,5,44140,1.133
Manhattan Institute,2000s,marcus,2,44140,0.453
Manhattan Institute,2000s,winters,2,44140,0.453
Manhattan Institute,2000s,pricing,1,44140,0.227
Manhattan Institute,2000s,luxury,1,44140,0.227
Manhattan Institute,2000s,mcmahon,4,44140,0.906
Manhattan Institute,2000s,taxes,5,44140,1.133
Manhattan Institute,2000s,bloomberg,2,44140,0.453
Manhattan Institute,2000s,pragmatism,1,44140,0.227
Manhattan Institute,2000s,nicole,2,44140,0.453
Manhattan Institute,2000s,gelinas,2,44140,0.453
Manhattan Institute,2000s,intentions,3,44140,0.68
Manhattan Institute,2000s,mayoral,1,44140,0.227
Manhattan Institute,2000s,poverty,6,44140,1.359
Manhattan Institute,2000s,o'neill,1,44140,0.227
Manhattan Institute,2000s,sanders,1,44140,0.227
Manhattan Institute,2000s,korenman,1,44140,0.227
Manhattan Institute,2000s,sun,3,44140,0.68
Manhattan Institute,2000s,august,6,44140,1.359
Manhattan Institute,2000s,husock,1,44140,0.227
Manhattan Institute,2000s,clean,9,44140,2.039
Manhattan Institute,2000s,gene',2,44140,0.453
Manhattan Institute,2000s,approaching,2,44140,0.453
Manhattan Institute,2000s,anniversary,3,44140,0.68
Manhattan Institute,2000s,eugene,4,44140,0.906
Manhattan Institute,2000s,mccarthy,8,44140,1.812
Manhattan Institute,2000s,underway,3,44140,0.68
Manhattan Institute,2000s,hampshire,2,44140,0.453
Manhattan Institute,2000s,culminating,2,44140,0.453
Manhattan Institute,2000s,showing,2,44140,0.453
Manhattan Institute,2000s,johnson,2,44140,0.453
Manhattan Institute,2000s,lincoln,1,44140,0.227
Manhattan Institute,2000s,roosevelt,1,44140,0.227
Manhattan Institute,2000s,marked,1,44140,0.227
Manhattan Institute,2000s,entrance,2,44140,0.453
Manhattan Institute,2000s,dominate,2,44140,0.453
Manhattan Institute,2000s,member,2,44140,0.453
Manhattan Institute,2000s,circle,2,44140,0.453
Manhattan Institute,2000s,ickes,1,44140,0.227
Manhattan Institute,2000s,teeth,2,44140,0.453
Manhattan Institute,2000s,podesta,2,44140,0.453
Manhattan Institute,2000s,long-time,1,44140,0.227
Manhattan Institute,2000s,dante,1,44140,0.227
Manhattan Institute,2000s,clintons,1,44140,0.227
Manhattan Institute,2000s,ivy,1,44140,0.227
Manhattan Institute,2000s,league-educated,1,44140,0.227
Manhattan Institute,2000s,liberals,2,44140,0.453
Manhattan Institute,2000s,drawn,3,44140,0.68
Manhattan Institute,2000s,express,1,44140,0.227
Manhattan Institute,2000s,sentiments,1,44140,0.227
Manhattan Institute,2000s,volunteer,1,44140,0.227
Manhattan Institute,2000s,odds-on,1,44140,0.227
Manhattan Institute,2000s,favorite,3,44140,0.68
Manhattan Institute,2000s,nomination,1,44140,0.227
Manhattan Institute,2000s,ecting,1,44140,0.227
Manhattan Institute,2000s,formative,1,44140,0.227
Manhattan Institute,2000s,troops,2,44140,0.453
Manhattan Institute,2000s,message,1,44140,0.227
Manhattan Institute,2000s,introduced,1,44140,0.227
Manhattan Institute,2000s,campaigning,1,44140,0.227
Manhattan Institute,2000s,reliance,2,44140,0.453
Manhattan Institute,2000s,ideologically-motivated,1,44140,0.227
Manhattan Institute,2000s,funders,1,44140,0.227
Manhattan Institute,2000s,presaging,1,44140,0.227
Manhattan Institute,2000s,soros,1,44140,0.227
Manhattan Institute,2000s,door-to-door,1,44140,0.227
Manhattan Institute,2000s,canvassers,1,44140,0.227
Manhattan Institute,2000s,memorably,1,44140,0.227
Manhattan Institute,2000s,tactic,11,44140,2.492
Manhattan Institute,2000s,volunteers,1,44140,0.227
Manhattan Institute,2000s,gene,6,44140,1.359
Manhattan Institute,2000s,haired,1,44140,0.227
Manhattan Institute,2000s,haircuts,1,44140,0.227
Manhattan Institute,2000s,hitting,1,44140,0.227
Manhattan Institute,2000s,streets,8,44140,1.812
Manhattan Institute,2000s,concord,1,44140,0.227
Manhattan Institute,2000s,manchester,1,44140,0.227
Manhattan Institute,2000s,nitive,1,44140,0.227
Manhattan Institute,2000s,memoir,1,44140,0.227
Manhattan Institute,2000s,nobody,8,44140,1.812
Manhattan Institute,2000s,speechwriter,1,44140,0.227
Manhattan Institute,2000s,jeremy,1,44140,0.227
Manhattan Institute,2000s,larner,1,44140,0.227
Manhattan Institute,2000s,self-imposed,1,44140,0.227
Manhattan Institute,2000s,discipline,1,44140,0.227
Manhattan Institute,2000s,youth,3,44140,0.68
Manhattan Institute,2000s,corps,1,44140,0.227
Manhattan Institute,2000s,sophistication,2,44140,0.453
Manhattan Institute,2000s,peace,1,44140,0.227
Manhattan Institute,2000s,ectively,1,44140,0.227
Manhattan Institute,2000s,assumptions,2,44140,0.453
Manhattan Institute,2000s,hostility,1,44140,0.227
Manhattan Institute,2000s,haircut,2,44140,0.453
Manhattan Institute,2000s,package,3,44140,0.68
Manhattan Institute,2000s,facade,1,44140,0.227
Manhattan Institute,2000s,oneself,1,44140,0.227
Manhattan Institute,2000s,kid,1,44140,0.227
Manhattan Institute,2000s,all-american,1,44140,0.227
Manhattan Institute,2000s,boy,2,44140,0.453
Manhattan Institute,2000s,girl,2,44140,0.453
Manhattan Institute,2000s,meant,3,44140,0.68
Manhattan Institute,2000s,disarm,1,44140,0.227
Manhattan Institute,2000s,deceive,1,44140,0.227
Manhattan Institute,2000s,left-leaning,2,44140,0.453
Manhattan Institute,2000s,wrap,1,44140,0.227
Manhattan Institute,2000s,outer,1,44140,0.227
Manhattan Institute,2000s,americanism,1,44140,0.227
Manhattan Institute,2000s,distaste,1,44140,0.227
Manhattan Institute,2000s,anthony,1,44140,0.227
Manhattan Institute,2000s,younger,3,44140,0.68
Manhattan Institute,2000s,brother,2,44140,0.453
Manhattan Institute,2000s,abortive,1,44140,0.227
Manhattan Institute,2000s,air,2,44140,0.453
Manhattan Institute,2000s,bumper,1,44140,0.227
Manhattan Institute,2000s,sticker,1,44140,0.227
Manhattan Institute,2000s,asserting,2,44140,0.453
Manhattan Institute,2000s,traditionalism,1,44140,0.227
Manhattan Institute,2000s,wonder,3,44140,0.68
Manhattan Institute,2000s,nominally,1,44140,0.227
Manhattan Institute,2000s,voting,4,44140,0.906
Manhattan Institute,2000s,initially,4,44140,0.906
Manhattan Institute,2000s,ering,3,44140,0.68
Manhattan Institute,2000s,apparently,2,44140,0.453
Manhattan Institute,2000s,centrist,1,44140,0.227
