source,decade,rank,term,count,tokens,per10k
Cato Institute,1990s,74,most,429,300765,14.264
Cato Institute,1990s,75,loans,412,300765,13.698
Cato Institute,1990s,76,lending,392,300765,13.033
Cato Institute,1990s,77,see,390,300765,12.967
Cato Institute,1990s,78,even,390,300765,12.967
Cato Institute,1990s,79,debt,386,300765,12.834
Cato Institute,1990s,80,country,385,300765,12.801
Cato Institute,1990s,81,economy,385,300765,12.801
Cato Institute,1990s,82,pp,377,300765,12.535
Cato Institute,1990s,83,there,373,300765,12.402
Cato Institute,1990s,84,will,373,300765,12.402
Cato Institute,1990s,85,war,369,300765,12.269
Cato Institute,1990s,86,when,368,300765,12.235
Cato Institute,1990s,87,governments,368,300765,12.235
Cato Institute,1990s,88,can,367,300765,12.202
Cato Institute,1990s,89,investment,365,300765,12.136
Cato Institute,1990s,90,c,360,300765,11.969
Cato Institute,1990s,91,market,350,300765,11.637
Cato Institute,1990s,92,many,347,300765,11.537
Cato Institute,1990s,93,poverty,340,300765,11.305
Cato Institute,1990s,94,may,339,300765,11.271
Cato Institute,1990s,95,some,336,300765,11.172
Cato Institute,1990s,96,since,332,300765,11.039
Cato Institute,1990s,97,growth,332,300765,11.039
Cato Institute,1990s,98,assistance,327,300765,10.872
Cato Institute,1990s,99,into,323,300765,10.739
Cato Institute,1990s,100,about,322,300765,10.706
