source,year,term,count,total_tokens
Cato Institute,2000,interstate,3,93162
Cato Institute,2000,commerce,17,93162
Cato Institute,2000,conduit,2,93162
Cato Institute,2000,regulate,3,93162
Cato Institute,2000,vir-,2,93162
Cato Institute,2000,tually,2,93162
Cato Institute,2000,ill-conceived,1,93162
Cato Institute,2000,crop,1,93162
Cato Institute,2000,quota,1,93162
Cato Institute,2000,kept,10,93162
Cato Institute,2000,wheat,2,93162
Cato Institute,2000,guise,2,93162
Cato Institute,2000,criminalize,3,93162
Cato Institute,2000,medical,113,93162
Cato Institute,2000,marijuana,4,93162
Cato Institute,2000,critically,2,93162
Cato Institute,2000,distributed,11,93162
Cato Institute,2000,doctor,14,93162
Cato Institute,2000,prescription,21,93162
Cato Institute,2000,accordance,1,93162
Cato Institute,2000,lends,2,93162
Cato Institute,2000,expertise,1,93162
Cato Institute,2000,miller,6,93162
Cato Institute,2000,heller,3,93162
Cato Institute,2000,interpreted,3,93162
Cato Institute,2000,appellate,1,93162
Cato Institute,2000,courts,15,93162
Cato Institute,2000,possess,5,93162
Cato Institute,2000,firearms,5,93162
Cato Institute,2000,chronicled,1,93162
Cato Institute,2000,march-,1,93162
Cato Institute,2000,co-,5,93162
Cato Institute,2000,waves-making,1,93162
Cato Institute,2000,vivid,1,93162
Cato Institute,2000,detail,3,93162
Cato Institute,2000,strange,1,93162
Cato Institute,2000,circumstances,9,93162
Cato Institute,2000,muddled,1,93162
Cato Institute,2000,defendants,1,93162
Cato Institute,2000,pair,2,93162
Cato Institute,2000,boot-,1,93162
Cato Institute,2000,leggers,1,93162
Cato Institute,2000,caught,2,93162
Cato Institute,2000,sneaking,1,93162
Cato Institute,2000,sawed-off,1,93162
Cato Institute,2000,shot-,1,93162
Cato Institute,2000,lines,28,93162
Cato Institute,2000,court-appoint-,1,93162
Cato Institute,2000,clients,4,93162
Cato Institute,2000,guide,5,93162
Cato Institute,2000,sionmaking,3,93162
Cato Institute,2000,wonder,6,93162
Cato Institute,2000,puz-,1,93162
Cato Institute,2000,zles,1,93162
Cato Institute,2000,kelo,4,93162
Cato Institute,2000,spearheaded,1,93162
Cato Institute,2000,uphold,3,93162
Cato Institute,2000,cities,8,93162
Cato Institute,2000,citi-,9,93162
Cato Institute,2000,zens,9,93162
Cato Institute,2000,developers,1,93162
Cato Institute,2000,documents,6,93162
Cato Institute,2000,heartrending,1,93162
Cato Institute,2000,cumstances,1,93162
Cato Institute,2000,thanksgiving,1,93162
Cato Institute,2000,susette,2,93162
Cato Institute,2000,lovingly,1,93162
Cato Institute,2000,victorian,1,93162
Cato Institute,2000,connecticut,3,93162
Cato Institute,2000,notice,14,93162
Cato Institute,2000,tacked,1,93162
Cato Institute,2000,front,12,93162
Cato Institute,2000,blasts,1,93162
Cato Institute,2000,entity,1,93162
Cato Institute,2000,rea-,6,93162
Cato Institute,2000,sons,3,93162
Cato Institute,2000,determination,5,93162
Cato Institute,2000,dele-,2,93162
Cato Institute,2000,gated,3,93162
Cato Institute,2000,unaccountable,2,93162
Cato Institute,2000,electorate,3,93162
Cato Institute,2000,vintage,3,93162
Cato Institute,2000,racial,8,93162
Cato Institute,2000,grutter,1,93162
Cato Institute,2000,bollinger,1,93162
Cato Institute,2000,mcconnell,3,93162
Cato Institute,2000,whit-,1,93162
Cato Institute,2000,trucking,1,93162
Cato Institute,2000,lawmaking,1,93162
Cato Institute,2000,administrative,31,93162
Cato Institute,2000,epa,12,93162
Cato Institute,2000,framework,26,93162
Cato Institute,2000,bulwark,2,93162
Cato Institute,2000,overweening,5,93162
Cato Institute,2000,rights-usurping,1,93162
Cato Institute,2000,function,9,93162
Cato Institute,2000,opposite,6,93162
Cato Institute,2000,commit-,1,93162
Cato Institute,2000,text,3,93162
Cato Institute,2000,changes,32,93162
Cato Institute,2000,constitu-,7,93162
Cato Institute,2000,catostore,3,93162
Cato Institute,2000,copy,7,93162
Cato Institute,2000,hardcover,2,93162
Cato Institute,2000,eroding,1,93162
Cato Institute,2000,fascinating,3,93162
Cato Institute,2000,nadine,6,93162
Cato Institute,2000,strossen,6,93162
Cato Institute,2000,liberties,33,93162
Cato Institute,2000,learning,3,93162
Cato Institute,2000,concision,1,93162
Cato Institute,2000,lucid,1,93162
Cato Institute,2000,prose,2,93162
Cato Institute,2000,sad,1,93162
Cato Institute,2000,judiciary,9,93162
Cato Institute,2000,plus,3,93162
Cato Institute,2000,wal-mart,7,93162
Cato Institute,2000,impact,17,93162
Cato Institute,2000,tabloid,1,93162
Cato Institute,2000,sex,5,93162
Cato Institute,2000,chats,2,93162
Cato Institute,2000,naked,8,93162
Cato Institute,2000,shorting,2,93162
Cato Institute,2000,midnight,2,93162
Cato Institute,2000,hy,1,93162
Cato Institute,2000,operators,2,93162
Cato Institute,2000,web-,2,93162
Cato Institute,2000,sites,2,93162
Cato Institute,2000,hotlivesexchat,1,93162
Cato Institute,2000,freecalls,1,93162
Cato Institute,2000,theworld,1,93162
Cato Institute,2000,route,2,93162
Cato Institute,2000,phone,11,93162
Cato Institute,2000,rural,8,93162
Cato Institute,2000,towns,1,93162
Cato Institute,2000,riceville,1,93162
Cato Institute,2000,iowa,2,93162
Cato Institute,2000,advantage,7,93162
Cato Institute,2000,complicated,2,93162
Cato Institute,2000,telecommu-,2,93162
Cato Institute,2000,nications,2,93162
Cato Institute,2000,bundle,6,93162
Cato Institute,2000,consumers,53,93162
Cato Institute,2000,distance,2,93162
Cato Institute,2000,telephone,3,93162
Cato Institute,2000,christopher,17,93162
Cato Institute,2000,hixon,1,93162
Cato Institute,2000,blame,7,93162
Cato Institute,2000,fcc,7,93162
Cato Institute,2000,requires,21,93162
Cato Institute,2000,long-distance,1,93162
Cato Institute,2000,carriers,4,93162
Cato Institute,2000,verizon,4,93162
Cato Institute,2000,tele-,1,93162
Cato Institute,2000,inflated,1,93162
Cato Institute,2000,origi-,1,93162
Cato Institute,2000,nating,3,93162
Cato Institute,2000,network,8,93162
Cato Institute,2000,enter,7,93162
Cato Institute,2000,chat,2,93162
Cato Institute,2000,reroute,1,93162
Cato Institute,2000,callers,2,93162
Cato Institute,2000,extract,2,93162
Cato Institute,2000,payments,9,93162
Cato Institute,2000,ill-gotten,1,93162
Cato Institute,2000,split,2,93162
Cato Institute,2000,line,25,93162
Cato Institute,2000,opera-,1,93162
Cato Institute,2000,tors,8,93162
Cato Institute,2000,mechanism,10,93162
Cato Institute,2000,tricky,1,93162
Cato Institute,2000,ultimate-,1,93162
Cato Institute,2000,fleeced,1,93162
Cato Institute,2000,outmoded,1,93162
Cato Institute,2000,likes,1,93162
Cato Institute,2000,sellers,6,93162
Cato Institute,2000,borrow,5,93162
Cato Institute,2000,hoping,1,93162
Cato Institute,2000,repur-,1,93162
Cato Institute,2000,chase,5,93162
Cato Institute,2000,betting,1,93162
Cato Institute,2000,benefitting,1,93162
Cato Institute,2000,instances,2,93162
Cato Institute,2000,stocks,3,93162
Cato Institute,2000,earn,6,93162
Cato Institute,2000,enmi-,1,93162
Cato Institute,2000,rooting,1,93162
Cato Institute,2000,equities,1,93162
Cato Institute,2000,bother,1,93162
Cato Institute,2000,concerns,12,93162
Cato Institute,2000,examined,6,93162
Cato Institute,2000,welborn,3,93162
Cato Institute,2000,haverford,1,93162
Cato Institute,2000,artificially,2,93162
Cato Institute,2000,increasing,25,93162
Cato Institute,2000,firms,12,93162
Cato Institute,2000,swing,1,93162
Cato Institute,2000,wildly,2,93162
Cato Institute,2000,phantom,1,93162
Cato Institute,2000,shares,2,93162
Cato Institute,2000,moreover,11,93162
Cato Institute,2000,uncertainty,6,93162
Cato Institute,2000,introduced,2,93162
Cato Institute,2000,shareholder,1,93162
Cato Institute,2000,confusion,5,93162
Cato Institute,2000,vot-,3,93162
Cato Institute,2000,argues,18,93162
Cato Institute,2000,regulated,2,93162
Cato Institute,2000,finds,6,93162
Cato Institute,2000,sympathetic,1,93162
Cato Institute,2000,ear,1,93162
Cato Institute,2000,policy-,5,93162
Cato Institute,2000,culp,1,93162
Cato Institute,2000,consultant,2,93162
Cato Institute,2000,heaton,1,93162
Cato Institute,2000,selling,5,93162
Cato Institute,2000,financially,1,93162
Cato Institute,2000,conventional,10,93162
Cato Institute,2000,articles,14,93162
Cato Institute,2000,outgo-,1,93162
Cato Institute,2000,unusually,1,93162
Cato Institute,2000,regula-,10,93162
Cato Institute,2000,entrance,1,93162
Cato Institute,2000,mom-and-pop,1,93162
Cato Institute,2000,shops,1,93162
Cato Institute,2000,auctions,1,93162
Cato Institute,2000,takeoff-,1,93162
Cato Institute,2000,and-landing,1,93162
Cato Institute,2000,slots,1,93162
Cato Institute,2000,airport,1,93162
Cato Institute,2000,congestion,1,93162
Cato Institute,2000,developed,18,93162
Cato Institute,2000,owe,2,93162
Cato Institute,2000,tively,4,93162
Cato Institute,2000,contribution,6,93162
Cato Institute,2000,carbon,1,93162
Cato Institute,2000,subscriptions,3,93162
Cato Institute,2000,quarterly,5,93162
Cato Institute,2000,purchased,14,93162
Cato Institute,2000,bookstore,2,93162
Cato Institute,2000,cites,2,93162
Cato Institute,2000,versa,1,93162
Cato Institute,2000,ensure,11,93162
Cato Institute,2000,misunderstanding,3,93162
Cato Institute,2000,draw,11,93162
Cato Institute,2000,conclusions,7,93162
Cato Institute,2000,afford,9,93162
Cato Institute,2000,nice,3,93162
Cato Institute,2000,apartment,2,93162
Cato Institute,2000,restaurants,1,93162
Cato Institute,2000,penniless,1,93162
Cato Institute,2000,please,2,93162
Cato Institute,2000,revised,2,93162
Cato Institute,2000,yes,4,93162
Cato Institute,2000,impres-,1,93162
Cato Institute,2000,stories,6,93162
Cato Institute,2000,promising,5,93162
Cato Institute,2000,tempered,1,93162
Cato Institute,2000,fast-grow-,1,93162
Cato Institute,2000,fallen,5,93162
Cato Institute,2000,obsession,1,93162
Cato Institute,2000,picture,10,93162
Cato Institute,2000,quick,2,93162
Cato Institute,2000,sees,4,93162
Cato Institute,2000,maker,1,93162
Cato Institute,2000,helm,1,93162
Cato Institute,2000,bot-,2,93162
Cato Institute,2000,breakthrough,2,93162
Cato Institute,2000,merely,10,93162
Cato Institute,2000,accommodates,1,93162
Cato Institute,2000,winning,6,93162
Cato Institute,2000,team,5,93162
Cato Institute,2000,coach,1,93162
Cato Institute,2000,empirical,10,93162
Cato Institute,2000,spur,3,93162
Cato Institute,2000,tenures,1,93162
Cato Institute,2000,howev-,3,93162
Cato Institute,2000,er,20,93162
Cato Institute,2000,wreck,1,93162
Cato Institute,2000,read,17,93162
Cato Institute,2000,sent,19,93162
Cato Institute,2000,contributors,7,93162
Cato Institute,2000,indexed,2,93162
Cato Institute,2000,pais,1,93162
Cato Institute,2000,bulletin,8,93162
Cato Institute,2000,issn,1,93162
Cato Institute,2000,x,6,93162
Cato Institute,2000,correspondence,1,93162
Cato Institute,2000,ave,6,93162
Cato Institute,2000,lampo,5,93162
Cato Institute,2000,managing,6,93162
Cato Institute,2000,zachary,2,93162
Cato Institute,2000,skaggs,1,93162
Cato Institute,2000,editorial,6,93162
Cato Institute,2000,meyers,5,93162
Cato Institute,2000,art,4,93162
Cato Institute,2000,kelly,4,93162
Cato Institute,2000,anne,3,93162
Cato Institute,2000,creazzo,3,93162
Cato Institute,2000,photographer,1,93162
Cato Institute,2000,ceo,12,93162
Cato Institute,2000,lesley,2,93162
Cato Institute,2000,albanese,2,93162
Cato Institute,2000,ted,16,93162
Cato Institute,2000,galen,14,93162
Cato Institute,2000,carpenter,16,93162
Cato Institute,2000,academic,12,93162
Cato Institute,2000,erickson,3,93162
Cato Institute,2000,anderson,14,93162
Cato Institute,2000,brandonarnold,1,93162
Cato Institute,2000,cannon,34,93162
Cato Institute,2000,coulson,7,93162
Cato Institute,2000,educational,16,93162
Cato Institute,2000,yana,3,93162
Cato Institute,2000,sponsor,3,93162
Cato Institute,2000,communications,14,93162
Cato Institute,2000,garber,2,93162
Cato Institute,2000,marketing,6,93162
Cato Institute,2000,jagadeesh,6,93162
Cato Institute,2000,gokhale,6,93162
Cato Institute,2000,jim,16,93162
Cato Institute,2000,harper,18,93162
Cato Institute,2000,linda,2,93162
Cato Institute,2000,hertzog,2,93162
Cato Institute,2000,conferences,22,93162
Cato Institute,2000,juan,6,93162
Cato Institute,2000,carlos,9,93162
Cato Institute,2000,hidalgo,7,93162
Cato Institute,2000,coordinator,11,93162
Cato Institute,2000,ikenson,7,93162
Cato Institute,2000,andrei,4,93162
Cato Institute,2000,illarionov,4,93162
Cato Institute,2000,malou,6,93162
Cato Institute,2000,innocent,13,93162
Cato Institute,2000,sallie,5,93162
Cato Institute,2000,publications,17,93162
Cato Institute,2000,trisha,2,93162
Cato Institute,2000,controller,2,93162
Cato Institute,2000,assoc,2,93162
Cato Institute,2000,timothy,8,93162
Cato Institute,2000,lynch,12,93162
Cato Institute,2000,criminal,38,93162
Cato Institute,2000,ashley,2,93162
Cato Institute,2000,foundation,71,93162
Cato Institute,2000,johan,7,93162
Cato Institute,2000,norberg,8,93162
Cato Institute,2000,randal,8,93162
Cato Institute,2000,toole,9,93162
Cato Institute,2000,mis,2,93162
Cato Institute,2000,preble,11,93162
Cato Institute,2000,reynolds,9,93162
Cato Institute,2000,claudia,3,93162
Cato Institute,2000,ringel,3,93162
Cato Institute,2000,samples,9,93162
Cato Institute,2000,ctr,2,93162
Cato Institute,2000,representative,4,93162
Cato Institute,2000,govt,2,93162
Cato Institute,2000,ilya,8,93162
Cato Institute,2000,shapiro,12,93162
Cato Institute,2000,marian,2,93162
Cato Institute,2000,tupy,2,93162
Cato Institute,2000,van,21,93162
Cato Institute,2000,doren,5,93162
Cato Institute,2000,ian,13,93162
Cato Institute,2000,squez,10,93162
Cato Institute,2000,buchanan,9,93162
Cato Institute,2000,distinguished,18,93162
Cato Institute,2000,jos,9,93162
Cato Institute,2000,pi,8,93162
Cato Institute,2000,earl,7,93162
Cato Institute,2000,ravenal,8,93162
Cato Institute,2000,swaminathan,3,93162
Cato Institute,2000,aiyar,3,93162
Cato Institute,2000,gasman,3,93162
Cato Institute,2000,telecommunications,6,93162
Cato Institute,2000,hamowy,2,93162
Cato Institute,2000,steve,4,93162
Cato Institute,2000,hanke,3,93162
Cato Institute,2000,hasnas,2,93162
Cato Institute,2000,penn,5,93162
Cato Institute,2000,jillette,3,93162
Cato Institute,2000,kopel,2,93162
Cato Institute,2000,layne,2,93162
Cato Institute,2000,visiting,3,93162
Cato Institute,2000,patrick,8,93162
Cato Institute,2000,michaels,14,93162
Cato Institute,2000,environmental,22,93162
Cato Institute,2000,seniorfellow,2,93162
Cato Institute,2000,gerald,6,93162
Cato Institute,2000,driscoll,3,93162
Cato Institute,2000,jr,13,93162
Cato Institute,2000,powell,4,93162
Cato Institute,2000,rahn,2,93162
Cato Institute,2000,rotunda,1,93162
Cato Institute,2000,teller,6,93162
Cato Institute,2000,cathy,2,93162
Cato Institute,2000,young,23,93162
Cato Institute,2000,russia,21,93162
Cato Institute,2000,increasingly,14,93162
Cato Institute,2000,kosovo,2,93162
Cato Institute,2000,iran,6,93162
Cato Institute,2000,washing-,4,93162
Cato Institute,2000,ton,7,93162
Cato Institute,2000,shed,2,93162
Cato Institute,2000,illusions,2,93162
Cato Institute,2000,post-sovi-,1,93162
Cato Institute,2000,et,34,93162
Cato Institute,2000,develop,10,93162
Cato Institute,2000,realistic,3,93162
Cato Institute,2000,towards,5,93162
Cato Institute,2000,moscow,10,93162
Cato Institute,2000,nikolas,1,93162
Cato Institute,2000,gvosdev,2,93162
Cato Institute,2000,parting,1,93162
Cato Institute,2000,real-,2,93162
Cato Institute,2000,istic,2,93162
Cato Institute,2000,acknowledge,3,93162
Cato Institute,2000,trary,2,93162
Cato Institute,2000,western,11,93162
Cato Institute,2000,perceptions,1,93162
Cato Institute,2000,broad-based,1,93162
Cato Institute,2000,vlad-,1,93162
Cato Institute,2000,mir,1,93162
Cato Institute,2000,undergone,1,93162
Cato Institute,2000,genuine,3,93162
Cato Institute,2000,recovery,1,93162
Cato Institute,2000,sufficient,8,93162
Cato Institute,2000,leverage,3,93162
Cato Institute,2000,compel,3,93162
Cato Institute,2000,forgo,2,93162
Cato Institute,2000,assis-,2,93162
Cato Institute,2000,tance,4,93162
Cato Institute,2000,achieving,3,93162
Cato Institute,2000,orities,1,93162
Cato Institute,2000,prioritize,1,93162
Cato Institute,2000,objectives,1,93162
Cato Institute,2000,negotiate,3,93162
Cato Institute,2000,quid,1,93162
Cato Institute,2000,pro,2,93162
Cato Institute,2000,quos,1,93162
Cato Institute,2000,seeking,9,93162
Cato Institute,2000,dation,3,93162
Cato Institute,2000,minimizing,4,93162
Cato Institute,2000,accept,8,93162
Cato Institute,2000,demanded,5,93162
Cato Institute,2000,experts,19,93162
Cato Institute,2000,misreading,1,93162
Cato Institute,2000,troops,3,93162
Cato Institute,2000,bet-,5,93162
Cato Institute,2000,ter,13,93162
Cato Institute,2000,counterinsurgency,1,93162
Cato Institute,2000,share,19,93162
Cato Institute,2000,exam-,5,93162
Cato Institute,2000,aim,7,93162
Cato Institute,2000,bureaucracy,5,93162
Cato Institute,2000,near-,1,93162
Cato Institute,2000,harvey,2,93162
Cato Institute,2000,sapol-,1,93162
Cato Institute,2000,sky,2,93162
Cato Institute,2000,organi-,2,93162
Cato Institute,2000,zation,2,93162
Cato Institute,2000,stress,2,93162
Cato Institute,2000,demon-,2,93162
Cato Institute,2000,strates,1,93162
Cato Institute,2000,securi-,3,93162
Cato Institute,2000,tactics,1,93162
Cato Institute,2000,tools,6,93162
Cato Institute,2000,ours,6,93162
Cato Institute,2000,administrations,3,93162
Cato Institute,2000,mismanagement,1,93162
Cato Institute,2000,exposes,3,93162
Cato Institute,2000,mistake,7,93162
Cato Institute,2000,urgent,1,93162
Cato Institute,2000,indur,1,93162
Cato Institute,2000,goklany,1,93162
Cato Institute,2000,cli-,4,93162
Cato Institute,2000,mate,10,93162
Cato Institute,2000,nonclimate-related,1,93162
Cato Institute,2000,factors,16,93162
Cato Institute,2000,wellbeing,2,93162
Cato Institute,2000,halting,1,93162
Cato Institute,2000,cumu-,1,93162
Cato Institute,2000,various,31,93162
Cato Institute,2000,climate-sensi-,1,93162
Cato Institute,2000,coastal,1,93162
Cato Institute,2000,flooding,1,93162
Cato Institute,2000,possibly,5,93162
Cato Institute,2000,worsening,2,93162
Cato Institute,2000,biodiversity,1,93162
Cato Institute,2000,infor-,12,93162
Cato Institute,2000,mation,12,93162
Cato Institute,2000,millenni-,1,93162
Cato Institute,2000,um,1,93162
Cato Institute,2000,intergovernmental,1,93162
Cato Institute,2000,panel,6,93162
Cato Institute,2000,focused,10,93162
Cato Institute,2000,reducing,11,93162
Cato Institute,2000,vulnerability,1,93162
Cato Institute,2000,cumulative,2,93162
Cato Institute,2000,frac-,1,93162
Cato Institute,2000,greenhouse,2,93162
Cato Institute,2000,gas-,1,93162
Cato Institute,2000,preventative,2,93162
Cato Institute,2000,hurdles,1,93162
Cato Institute,2000,dealing,9,93162
Cato Institute,2000,eev,8,93162
Cato Institute,2000,immigration,17,93162
Cato Institute,2000,treated,10,93162
Cato Institute,2000,elec-,7,93162
Cato Institute,2000,tronic,4,93162
Cato Institute,2000,employment,13,93162
Cato Institute,2000,eligibility,3,93162
Cato Institute,2000,verification,1,93162
Cato Institute,2000,near,6,93162
Cato Institute,2000,internet-based,1,93162
Cato Institute,2000,employee-,1,93162
Cato Institute,2000,vetting,1,93162
Cato Institute,2000,broad,10,93162
Cato Institute,2000,thoroughly,1,93162
Cato Institute,2000,drawn,12,93162
Cato Institute,2000,attach,1,93162
Cato Institute,2000,nationwide,11,93162
Cato Institute,2000,worker,10,93162
Cato Institute,2000,registration,1,93162
Cato Institute,2000,immigra-,2,93162
Cato Institute,2000,considers,3,93162
Cato Institute,2000,announced,7,93162
Cato Institute,2000,verifica-,1,93162
Cato Institute,2000,franz,2,93162
Cato Institute,2000,kafka,1,93162
Cato Institute,2000,illegal,21,93162
Cato Institute,2000,implications,6,93162
Cato Institute,2000,tag,4,93162
Cato Institute,2000,hundreds,8,93162
Cato Institute,2000,millions,18,93162
Cato Institute,2000,operate,4,93162
Cato Institute,2000,ation,12,93162
Cato Institute,2000,identification,3,93162
Cato Institute,2000,law-abiding,8,93162
Cato Institute,2000,privacy,198,93162
Cato Institute,2000,creep,1,93162
Cato Institute,2000,extend,10,93162
Cato Institute,2000,regulatory,38,93162
Cato Institute,2000,suffering,5,93162
Cato Institute,2000,expectancy,9,93162
Cato Institute,2000,women,23,93162
Cato Institute,2000,men,20,93162
Cato Institute,2000,assembly,1,93162
Cato Institute,2000,intimidate,1,93162
Cato Institute,2000,murder,6,93162
Cato Institute,2000,opponents,10,93162
Cato Institute,2000,bears,3,93162
Cato Institute,2000,brunt,1,93162
Cato Institute,2000,responsi-,3,93162
Cato Institute,2000,meltdown,5,93162
Cato Institute,2000,prosperous,3,93162
Cato Institute,2000,lowest,8,93162
Cato Institute,2000,expectancies,1,93162
Cato Institute,2000,coltart,2,93162
Cato Institute,2000,shadow,2,93162
Cato Institute,2000,mem-,3,93162
Cato Institute,2000,parliament,7,93162
Cato Institute,2000,repres-,1,93162
Cato Institute,2000,sion,21,93162
Cato Institute,2000,corrupt,2,93162
Cato Institute,2000,elite,7,93162
Cato Institute,2000,considerable,4,93162
Cato Institute,2000,utter,2,93162
Cato Institute,2000,impuni-,1,93162
Cato Institute,2000,hang,3,93162
Cato Institute,2000,lest,1,93162
Cato Institute,2000,matabeleland,1,93162
Cato Institute,2000,ear-,2,93162
Cato Institute,2000,wholesale,3,93162
Cato Institute,2000,looting,1,93162
Cato Institute,2000,zim-,2,93162
Cato Institute,2000,babwe,2,93162
Cato Institute,2000,mismanaged,1,93162
Cato Institute,2000,suggests,15,93162
Cato Institute,2000,restructuring,4,93162
Cato Institute,2000,ference,9,93162
Cato Institute,2000,redressing,1,93162
Cato Institute,2000,injustices,2,93162
Cato Institute,2000,flaw-,1,93162
Cato Institute,2000,evi-,9,93162
Cato Institute,2000,dence,10,93162
Cato Institute,2000,comparative,5,93162
Cato Institute,2000,missouri-st,1,93162
Cato Institute,2000,historical-,1,93162
Cato Institute,2000,tes-,1,93162
Cato Institute,2000,tified,3,93162
Cato Institute,2000,tran-,3,93162
Cato Institute,2000,sition,3,93162
Cato Institute,2000,speculation,1,93162
Cato Institute,2000,challenges,13,93162
Cato Institute,2000,bulletins,1,93162
Cato Institute,2000,inking,1,93162
Cato Institute,2000,debt,23,93162
Cato Institute,2000,recessions,1,93162
Cato Institute,2000,colombia,6,93162
Cato Institute,2000,strengthening,2,93162
Cato Institute,2000,reward,3,93162
Cato Institute,2000,institutional-,1,93162
Cato Institute,2000,ize,1,93162
Cato Institute,2000,dramatic,11,93162
Cato Institute,2000,colombian,1,93162
Cato Institute,2000,lvaro,1,93162
Cato Institute,2000,uribe,2,93162
Cato Institute,2000,decreased,20,93162
Cato Institute,2000,verge,1,93162
Cato Institute,2000,brisk,1,93162
Cato Institute,2000,fearmongers,1,93162
Cato Institute,2000,sovereign,2,93162
Cato Institute,2000,governing,2,93162
Cato Institute,2000,designed,12,93162
Cato Institute,2000,compromise,2,93162
Cato Institute,2000,integrity,2,93162
Cato Institute,2000,worried,5,93162
Cato Institute,2000,recession,5,93162
Cato Institute,2000,gris-,1,93162
Cato Institute,2000,wold,1,93162
Cato Institute,2000,look-,2,93162
Cato Institute,2000,plugged,1,93162
Cato Institute,2000,moderation,2,93162
Cato Institute,2000,cycle,4,93162
Cato Institute,2000,gross,3,93162
Cato Institute,2000,product,17,93162
Cato Institute,2000,one-third,11,93162
Cato Institute,2000,downturns,1,93162
Cato Institute,2000,nonprofit,5,93162
Cato Institute,2000,organization,21,93162
Cato Institute,2000,postage,2,93162
Cato Institute,2000,southern,2,93162
Cato Institute,2000,md,2,93162
Cato Institute,2000,entourage,1,93162
Cato Institute,2000,headed,2,93162
Cato Institute,2000,motorcade,1,93162
Cato Institute,2000,zanesville,1,93162
Cato Institute,2000,ohio,1,93162
Cato Institute,2000,billed,1,93162
Cato Institute,2000,bonhomie,1,93162
Cato Institute,2000,teacher,3,93162
Cato Institute,2000,conversation,2,93162
Cato Institute,2000,quit,3,93162
Cato Institute,2000,smoking,3,93162
Cato Institute,2000,eat,10,93162
Cato Institute,2000,vitamins,1,93162
Cato Institute,2000,yorker,1,93162
Cato Institute,2000,cynicism,1,93162
Cato Institute,2000,push,9,93162
Cato Institute,2000,yourselves,1,93162
Cato Institute,2000,engage,3,93162
Cato Institute,2000,uninvolved,1,93162
Cato Institute,2000,uninformed,1,93162
Cato Institute,2000,michelle,1,93162
Cato Institute,2000,feb,3,93162
Cato Institute,2000,kiss,1,93162
Cato Institute,2000,good-bye,1,93162
Cato Institute,2000,department,28,93162
Cato Institute,2000,contractors,1,93162
Cato Institute,2000,stirred,1,93162
Cato Institute,2000,controversy,5,93162
Cato Institute,2000,snooping,2,93162
Cato Institute,2000,confidential,3,93162
Cato Institute,2000,passport,2,93162
Cato Institute,2000,high-profile,2,93162
Cato Institute,2000,intrusions,3,93162
Cato Institute,2000,every-,4,93162
Cato Institute,2000,readily,1,93162
Cato Institute,2000,accessi-,1,93162
Cato Institute,2000,prying,1,93162
Cato Institute,2000,peered,1,93162
Cato Institute,2000,homeland,5,93162
Cato Institute,2000,fbi,6,93162
Cato Institute,2000,marshals,1,93162
Cato Institute,2000,bureaucracies,8,93162
Cato Institute,2000,stated,6,93162
Cato Institute,2000,tap,1,93162
Cato Institute,2000,counterterror-,1,93162
Cato Institute,2000,border,8,93162
Cato Institute,2000,fraud,2,93162
Cato Institute,2000,prevention,7,93162
Cato Institute,2000,fun,1,93162
Cato Institute,2000,engineer,1,93162
Cato Institute,2000,speaks,23,93162
Cato Institute,2000,urdu,1,93162
Cato Institute,2000,city,26,93162
Cato Institute,2000,planner,1,93162
Cato Institute,2000,fluent,1,93162
Cato Institute,2000,arabic,1,93162
Cato Institute,2000,judge,10,93162
Cato Institute,2000,pashto,1,93162
Cato Institute,2000,seeks,3,93162
Cato Institute,2000,adventure,3,93162
Cato Institute,2000,civilian,1,93162
Cato Institute,2000,corps,2,93162
Cato Institute,2000,shortly,4,93162
Cato Institute,2000,hot,1,93162
Cato Institute,2000,spots,2,93162
Cato Institute,2000,management,18,93162
Cato Institute,2000,agency,19,93162
Cato Institute,2000,entities,1,93162
Cato Institute,2000,airports,1,93162
Cato Institute,2000,defeated,2,93162
Cato Institute,2000,post,40,93162
Cato Institute,2000,taxpayers,8,93162
Cato Institute,2000,medals,1,93162
Cato Institute,2000,r-va,1,93162
Cato Institute,2000,champion,2,93162
Cato Institute,2000,federally,1,93162
Cato Institute,2000,funded,5,93162
Cato Institute,2000,initiative,3,93162
Cato Institute,2000,thousands,13,93162
Cato Institute,2000,residents,8,93162
Cato Institute,2000,lege,1,93162
Cato Institute,2000,supporters,7,93162
Cato Institute,2000,tuition,3,93162
Cato Institute,2000,assistance,6,93162
Cato Institute,2000,grant,4,93162
Cato Institute,2000,honored,2,93162
Cato Institute,2000,reception,4,93162
Cato Institute,2000,month,7,93162
Cato Institute,2000,senate,15,93162
Cato Institute,2000,renewed,4,93162
Cato Institute,2000,subsi-,1,93162
Cato Institute,2000,res-,1,93162
Cato Institute,2000,idents,1,93162
Cato Institute,2000,attend,3,93162
Cato Institute,2000,colleges,5,93162
Cato Institute,2000,kids,4,93162
Cato Institute,2000,argelia,1,93162
Cato Institute,2000,rodriguez,2,93162
Cato Institute,2000,official,4,93162
Cato Institute,2000,draped,1,93162
Cato Institute,2000,medal,1,93162
Cato Institute,2000,neck,1,93162
Cato Institute,2000,conservatives,17,93162
Cato Institute,2000,trillion-dollar,2,93162
Cato Institute,2000,spending,104,93162
Cato Institute,2000,increas-,5,93162
