source,year,term,count,total_tokens
Cato Institute,1980,stockholders,3,136764
Cato Institute,1980,olive,1,136764
Cato Institute,1980,ver,2,136764
Cato Institute,1980,profitability,3,136764
Cato Institute,1980,happy,2,136764
Cato Institute,1980,opec,7,136764
Cato Institute,1980,likewise,4,136764
Cato Institute,1980,chip,7,136764
Cato Institute,1980,dictatorial,2,136764
Cato Institute,1980,complain,2,136764
Cato Institute,1980,cried,1,136764
Cato Institute,1980,restored,2,136764
Cato Institute,1980,operations,102,136764
Cato Institute,1980,awash,1,136764
Cato Institute,1980,red,11,136764
Cato Institute,1980,ink,1,136764
Cato Institute,1980,dynamic,6,136764
Cato Institute,1980,dram,1,136764
Cato Institute,1980,fallen,9,136764
Cato Institute,1980,jumped,5,136764
Cato Institute,1980,climbing,1,136764
Cato Institute,1980,remarkable,1,136764
Cato Institute,1980,yes,6,136764
Cato Institute,1980,suspend,2,136764
Cato Institute,1980,cigarette,1,136764
Cato Institute,1980,beer,3,136764
Cato Institute,1980,wine,1,136764
Cato Institute,1980,cigarettes,1,136764
Cato Institute,1980,semiconductors,1,136764
Cato Institute,1980,citrus,1,136764
Cato Institute,1980,eliminated,3,136764
Cato Institute,1980,leather,4,136764
Cato Institute,1980,aluminum,1,136764
Cato Institute,1980,pictures,1,136764
Cato Institute,1980,attributable,2,136764
Cato Institute,1980,persuade,10,136764
Cato Institute,1980,ours,2,136764
Cato Institute,1980,flaw,1,136764
Cato Institute,1980,embodied,2,136764
Cato Institute,1980,government's,25,136764
Cato Institute,1980,worthless,1,136764
Cato Institute,1980,disrupt,2,136764
Cato Institute,1980,peaceful,3,136764
Cato Institute,1980,threaten,2,136764
Cato Institute,1980,opens,3,136764
Cato Institute,1980,shoes,2,136764
Cato Institute,1980,yield,3,136764
Cato Institute,1980,shoemakers,1,136764
Cato Institute,1980,block,4,136764
Cato Institute,1980,proceeds,4,136764
Cato Institute,1980,living,33,136764
Cato Institute,1980,agricultural,19,136764
Cato Institute,1980,farmers,9,136764
Cato Institute,1980,newly,4,136764
Cato Institute,1980,retaliatory,2,136764
Cato Institute,1980,liberalize,2,136764
Cato Institute,1980,vested,1,136764
Cato Institute,1980,continuation,5,136764
Cato Institute,1980,beef,2,136764
Cato Institute,1980,syndicated,2,136764
Cato Institute,1980,chapman,4,136764
Cato Institute,1980,starts,1,136764
Cato Institute,1980,ford,7,136764
Cato Institute,1980,chrysler,45,136764
Cato Institute,1980,reciprocity,2,136764
Cato Institute,1980,begets,1,136764
Cato Institute,1980,specific,18,136764
Cato Institute,1980,intentions,5,136764
Cato Institute,1980,policymakers,39,136764
Cato Institute,1980,web,2,136764
Cato Institute,1980,embark,2,136764
Cato Institute,1980,crusade,2,136764
Cato Institute,1980,strip,3,136764
Cato Institute,1980,wouldn't,4,136764
Cato Institute,1980,bargaining,6,136764
Cato Institute,1980,objective,20,136764
Cato Institute,1980,productivity,5,136764
Cato Institute,1980,division,7,136764
Cato Institute,1980,tedium,1,136764
Cato Institute,1980,payoff,2,136764
Cato Institute,1980,negotiations,3,136764
Cato Institute,1980,improve,13,136764
Cato Institute,1980,unconditional,3,136764
Cato Institute,1980,bonanza,1,136764
Cato Institute,1980,acceptance,6,136764
Cato Institute,1980,fair-,1,136764
Cato Institute,1980,betrays,1,136764
Cato Institute,1980,misunderstanding,1,136764
Cato Institute,1980,athletics,2,136764
Cato Institute,1980,ought,9,136764
Cato Institute,1980,reread,1,136764
Cato Institute,1980,compare,7,136764
Cato Institute,1980,contest,3,136764
Cato Institute,1980,aside,13,136764
Cato Institute,1980,spur,3,136764
Cato Institute,1980,horses,1,136764
Cato Institute,1980,single,9,136764
Cato Institute,1980,learning,4,136764
Cato Institute,1980,runner,1,136764
Cato Institute,1980,weights,2,136764
Cato Institute,1980,getting,10,136764
Cato Institute,1980,urgent,2,136764
Cato Institute,1980,piece,4,136764
Cato Institute,1980,horse,1,136764
Cato Institute,1980,forget,1,136764
Cato Institute,1980,desired,10,136764
Cato Institute,1980,well-being,2,136764
Cato Institute,1980,dint,1,136764
Cato Institute,1980,begging,1,136764
Cato Institute,1980,sacrifice,2,136764
Cato Institute,1980,challenged,5,136764
Cato Institute,1980,portrays,2,136764
Cato Institute,1980,rightly,1,136764
Cato Institute,1980,desirability,3,136764
Cato Institute,1980,exporters',1,136764
Cato Institute,1980,questioning,2,136764
Cato Institute,1980,sound,9,136764
Cato Institute,1980,self-evident,1,136764
Cato Institute,1980,favoring,3,136764
Cato Institute,1980,liking,1,136764
Cato Institute,1980,sufficiently,4,136764
Cato Institute,1980,obeisant,1,136764
Cato Institute,1980,soon,14,136764
Cato Institute,1980,pseudo,1,136764
Cato Institute,1980,i'm,2,136764
Cato Institute,1980,satisfaction,2,136764
Cato Institute,1980,material,8,136764
Cato Institute,1980,unhesitatingly,1,136764
Cato Institute,1980,sumner,4,136764
Cato Institute,1980,gains,14,136764
Cato Institute,1980,impoverish,2,136764
Cato Institute,1980,harmed,7,136764
Cato Institute,1980,obvious,22,136764
Cato Institute,1980,day-to-day,1,136764
Cato Institute,1980,artificially,4,136764
Cato Institute,1980,scarce,4,136764
Cato Institute,1980,tens,4,136764
Cato Institute,1980,billions,13,136764
Cato Institute,1980,surcharge,2,136764
Cato Institute,1980,poorest,4,136764
Cato Institute,1980,capital,49,136764
Cato Institute,1980,surge,3,136764
Cato Institute,1980,mills,8,136764
Cato Institute,1980,restricted,7,136764
Cato Institute,1980,walker,1,136764
Cato Institute,1980,corp,2,136764
Cato Institute,1980,coast's,2,136764
Cato Institute,1980,steelwire,1,136764
Cato Institute,1980,manufacturer,1,136764
Cato Institute,1980,pays,7,136764
Cato Institute,1980,supposed,4,136764
Cato Institute,1980,primary,14,136764
Cato Institute,1980,cost-reducing,1,136764
Cato Institute,1980,overcome,9,136764
Cato Institute,1980,limiting,4,136764
Cato Institute,1980,firms',1,136764
Cato Institute,1980,incentives,20,136764
Cato Institute,1980,risky,4,136764
Cato Institute,1980,expenditures,22,136764
Cato Institute,1980,loss,11,136764
Cato Institute,1980,laid,2,136764
Cato Institute,1980,clouded,1,136764
Cato Institute,1980,incentive,15,136764
Cato Institute,1980,alternative,34,136764
Cato Institute,1980,beneficiaries,19,136764
Cato Institute,1980,rotection,1,136764
Cato Institute,1980,improved,10,136764
Cato Institute,1980,what's,7,136764
Cato Institute,1980,eight,3,136764
Cato Institute,1980,renew,1,136764
Cato Institute,1980,vetoed,2,136764
Cato Institute,1980,content,4,136764
Cato Institute,1980,casein,1,136764
Cato Institute,1980,copper,1,136764
Cato Institute,1980,peanuts,1,136764
Cato Institute,1980,pushed,1,136764
Cato Institute,1980,round,3,136764
Cato Institute,1980,multilateral,10,136764
Cato Institute,1980,gatt,3,136764
Cato Institute,1980,uruguay,1,136764
Cato Institute,1980,launched,4,136764
Cato Institute,1980,ten-year,1,136764
Cato Institute,1980,phase-,1,136764
Cato Institute,1980,indirect,4,136764
Cato Institute,1980,subsidies,8,136764
Cato Institute,1980,distort,3,136764
Cato Institute,1980,farm,4,136764
Cato Institute,1980,negotiators,1,136764
Cato Institute,1980,effort,29,136764
Cato Institute,1980,device,2,136764
Cato Institute,1980,israel,9,136764
Cato Institute,1980,framework,8,136764
Cato Institute,1980,understanding,6,136764
Cato Institute,1980,signed,7,136764
Cato Institute,1980,busiest,1,136764
Cato Institute,1980,partnership,1,136764
Cato Institute,1980,agriculture,12,136764
Cato Institute,1980,energy,23,136764
Cato Institute,1980,canada's,2,136764
Cato Institute,1980,nontariff,1,136764
Cato Institute,1980,disappear,3,136764
Cato Institute,1980,subtle,1,136764
Cato Institute,1980,regulations,17,136764
Cato Institute,1980,shelter,3,136764
Cato Institute,1980,contribute,6,136764
Cato Institute,1980,eir,1,136764
Cato Institute,1980,thereof,1,136764
Cato Institute,1980,company,28,136764
Cato Institute,1980,appeal,9,136764
Cato Institute,1980,petitions,1,136764
Cato Institute,1980,leaves,1,136764
Cato Institute,1980,cargo,1,136764
Cato Institute,1980,easing,2,136764
Cato Institute,1980,exempt,1,136764
Cato Institute,1980,ominous,2,136764
Cato Institute,1980,signs,4,136764
Cato Institute,1980,asian,3,136764
Cato Institute,1980,pact,3,136764
Cato Institute,1980,manufactured,2,136764
Cato Institute,1980,assembled,1,136764
Cato Institute,1980,constructed,2,136764
Cato Institute,1980,effect--a,1,136764
Cato Institute,1980,blow,3,136764
Cato Institute,1980,preference,4,136764
Cato Institute,1980,participants,5,136764
Cato Institute,1980,existing,40,136764
Cato Institute,1980,pact--namely,1,136764
Cato Institute,1980,motors--,1,136764
Cato Institute,1980,beneficial,8,136764
Cato Institute,1980,symbolic,3,136764
Cato Institute,1980,invite,1,136764
Cato Institute,1980,bad,11,136764
Cato Institute,1980,negotiation,1,136764
Cato Institute,1980,implies,2,136764
Cato Institute,1980,concession,1,136764
Cato Institute,1980,judged,8,136764
Cato Institute,1980,concessions,5,136764
Cato Institute,1980,mercantilist,2,136764
Cato Institute,1980,fallacy,3,136764
Cato Institute,1980,unmatched,1,136764
Cato Institute,1980,fallacies,1,136764
Cato Institute,1980,teaching,4,136764
Cato Institute,1980,implicit,8,136764
Cato Institute,1980,satisfies,1,136764
Cato Institute,1980,merchandise,3,136764
Cato Institute,1980,seller,2,136764
Cato Institute,1980,unreciprocated,1,136764
Cato Institute,1980,druggist,1,136764
Cato Institute,1980,dry,2,136764
Cato Institute,1980,cleaner,1,136764
Cato Institute,1980,customers,4,136764
Cato Institute,1980,uninteresting,1,136764
Cato Institute,1980,unconcerned,2,136764
Cato Institute,1980,wyoming,2,136764
Cato Institute,1980,pair,2,136764
Cato Institute,1980,talk,7,136764
Cato Institute,1980,suddenly,3,136764
Cato Institute,1980,becomes,13,136764
Cato Institute,1980,aggregates,2,136764
Cato Institute,1980,exerted,1,136764
Cato Institute,1980,influence,47,136764
Cato Institute,1980,reinforce,1,136764
Cato Institute,1980,instincts,1,136764
Cato Institute,1980,badly,6,136764
Cato Institute,1980,contradicted,2,136764
Cato Institute,1980,acted,1,136764
Cato Institute,1980,confused,2,136764
Cato Institute,1980,rationalizations,1,136764
Cato Institute,1980,double,2,136764
Cato Institute,1980,disservice,2,136764
Cato Institute,1980,closely,5,136764
Cato Institute,1980,debased,2,136764
Cato Institute,1980,linking,2,136764
Cato Institute,1980,province,2,136764
Cato Institute,1980,english,1,136764
Cato Institute,1980,multitude,1,136764
Cato Institute,1980,backed,4,136764
Cato Institute,1980,missed,1,136764
Cato Institute,1980,freeing,4,136764
Cato Institute,1980,shackles,2,136764
Cato Institute,1980,lecture,3,136764
Cato Institute,1980,talked,4,136764
Cato Institute,1980,mode,2,136764
Cato Institute,1980,error,3,136764
Cato Institute,1980,context,9,136764
Cato Institute,1980,economist,27,136764
Cato Institute,1980,schumpeter,3,136764
Cato Institute,1980,questions,18,136764
Cato Institute,1980,manner,3,136764
Cato Institute,1980,pursue,8,136764
Cato Institute,1980,versa,2,136764
Cato Institute,1980,element,18,136764
Cato Institute,1980,isolation,2,136764
Cato Institute,1980,something,16,136764
Cato Institute,1980,vision,10,136764
Cato Institute,1980,asserts,1,136764
Cato Institute,1980,to--of,1,136764
Cato Institute,1980,prosperous,1,136764
Cato Institute,1980,society--is,1,136764
Cato Institute,1980,invokes,1,136764
Cato Institute,1980,assert,3,136764
Cato Institute,1980,rowland,1,136764
Cato Institute,1980,evans,1,136764
Cato Institute,1980,novak,1,136764
Cato Institute,1980,dutton,2,136764
Cato Institute,1980,assessing,5,136764
Cato Institute,1980,don,10,136764
Cato Institute,1980,mcleod,2,136764
Cato Institute,1980,hue,1,136764
Cato Institute,1980,cry,1,136764
Cato Institute,1980,hobart,2,136764
Cato Institute,1980,rowen,5,136764
Cato Institute,1980,keeping,8,136764
Cato Institute,1980,fingers,1,136764
Cato Institute,1980,crossed,2,136764
Cato Institute,1980,karen,1,136764
Cato Institute,1980,riley,1,136764
Cato Institute,1980,upbeat,1,136764
Cato Institute,1980,brookes,2,136764
Cato Institute,1980,silk,1,136764
Cato Institute,1980,painful,1,136764
Cato Institute,1980,japan-u,1,136764
Cato Institute,1980,relations,21,136764
Cato Institute,1980,hicks,1,136764
Cato Institute,1980,examining,2,136764
Cato Institute,1980,warns,2,136764
Cato Institute,1980,neilan,2,136764
Cato Institute,1980,koreans,2,136764
Cato Institute,1980,reich,1,136764
Cato Institute,1980,gap,10,136764
Cato Institute,1980,myths,4,136764
Cato Institute,1980,crocodile,1,136764
Cato Institute,1980,tears,1,136764
Cato Institute,1980,doug,3,136764
Cato Institute,1980,bandow,3,136764
Cato Institute,1980,outdone,1,136764
Cato Institute,1980,orange,3,136764
Cato Institute,1980,stuart,7,136764
Cato Institute,1980,auerbach,1,136764
Cato Institute,1980,explain-,1,136764
Cato Institute,1980,michael,8,136764
Cato Institute,1980,becker,1,136764
Cato Institute,1980,goodbye,1,136764
Cato Institute,1980,mr,4,136764
Cato Institute,1980,alert,2,136764
Cato Institute,1980,roberts,4,136764
Cato Institute,1980,defends,1,136764
Cato Institute,1980,sides,3,136764
Cato Institute,1980,suc-,5,136764
Cato Institute,1980,cessful,1,136764
Cato Institute,1980,adjustment,23,136764
Cato Institute,1980,tower,2,136764
Cato Institute,1980,criticizes,1,136764
Cato Institute,1980,cautions,2,136764
Cato Institute,1980,hill,4,136764
Cato Institute,1980,features,3,136764
Cato Institute,1980,renews,2,136764
Cato Institute,1980,wrestles,1,136764
Cato Institute,1980,monster,1,136764
Cato Institute,1980,quest,1,136764
Cato Institute,1980,insight,4,136764
Cato Institute,1980,mary,3,136764
Cato Institute,1980,alexander,4,136764
Cato Institute,1980,jagdish,1,136764
Cato Institute,1980,bhagwati,1,136764
Cato Institute,1980,rea-,1,136764
Cato Institute,1980,cbo,2,136764
Cato Institute,1980,revitalized,2,136764
Cato Institute,1980,details,6,136764
Cato Institute,1980,auto-import,1,136764
Cato Institute,1980,intersec-,1,136764
Cato Institute,1980,daniel,5,136764
Cato Institute,1980,klein,1,136764
Cato Institute,1980,sour,1,136764
Cato Institute,1980,cotton,1,136764
Cato Institute,1980,synthetic,1,136764
Cato Institute,1980,fibers,1,136764
Cato Institute,1980,soybeans,1,136764
Cato Institute,1980,beyond,21,136764
Cato Institute,1980,quo,6,136764
Cato Institute,1980,boaz,5,136764
Cato Institute,1980,crane,9,136764
Cato Institute,1980,cline,3,136764
Cato Institute,1980,centuries,6,136764
Cato Institute,1980,robbing,3,136764
Cato Institute,1980,flamm,2,136764
Cato Institute,1980,fix,3,136764
Cato Institute,1980,sorry,1,136764
Cato Institute,1980,micron,3,136764
Cato Institute,1980,sued,1,136764
Cato Institute,1980,atari,2,136764
Cato Institute,1980,breaking,3,136764
Cato Institute,1980,offering,2,136764
Cato Institute,1980,tiny,2,136764
Cato Institute,1980,oppor-,1,136764
Cato Institute,1980,tunity,1,136764
Cato Institute,1980,profiting,1,136764
Cato Institute,1980,alleges,1,136764
Cato Institute,1980,dilorenzo,4,136764
Cato Institute,1980,survives,1,136764
Cato Institute,1980,prof-,2,136764
Cato Institute,1980,ex-,14,136764
Cato Institute,1980,quits,1,136764
Cato Institute,1980,raps,2,136764
Cato Institute,1980,prestowitz,1,136764
Cato Institute,1980,deputy,8,136764
Cato Institute,1980,thinks,2,136764
Cato Institute,1980,places,8,136764
Cato Institute,1980,abut,1,136764
Cato Institute,1980,hear,2,136764
Cato Institute,1980,grant-,1,136764
Cato Institute,1980,bowed,1,136764
Cato Institute,1980,willingly,1,136764
Cato Institute,1980,ex-aide,2,136764
Cato Institute,1980,hits,2,136764
Cato Institute,1980,stance,5,136764
Cato Institute,1980,outdoing,1,136764
Cato Institute,1980,heyne,1,136764
Cato Institute,1980,misled,2,136764
Cato Institute,1980,kinsley,1,136764
Cato Institute,1980,talking,2,136764
Cato Institute,1980,reaganomics,2,136764
Cato Institute,1980,insider's,1,136764
Cato Institute,1980,oxford,6,136764
Cato Institute,1980,halt,5,136764
Cato Institute,1980,embargo,7,136764
Cato Institute,1980,steve,3,136764
Cato Institute,1980,hanke,1,136764
Cato Institute,1980,realities,7,136764
Cato Institute,1980,hufbauer,19,136764
Cato Institute,1980,trade',1,136764
Cato Institute,1980,comment,11,136764
Cato Institute,1980,chira,1,136764
Cato Institute,1980,notes,24,136764
Cato Institute,1980,common-,1,136764
Cato Institute,1980,valuations,1,136764
Cato Institute,1980,sub-,2,136764
Cato Institute,1980,stantially,1,136764
Cato Institute,1980,phrase,1,136764
Cato Institute,1980,sam,4,136764
Cato Institute,1980,nakagama,2,136764
Cato Institute,1980,wallace,1,136764
Cato Institute,1980,turning,2,136764
Cato Institute,1980,importing,1,136764
Cato Institute,1980,update,1,136764
Cato Institute,1980,twin,1,136764
Cato Institute,1980,towers,2,136764
Cato Institute,1980,fraud,4,136764
Cato Institute,1980,sophisms,1,136764
Cato Institute,1980,van,7,136764
Cato Institute,1980,nostrand,1,136764
Cato Institute,1980,byron,3,136764
Cato Institute,1980,dorgan,2,136764
Cato Institute,1980,d-,1,136764
Cato Institute,1980,award,1,136764
Cato Institute,1980,confusing,1,136764
Cato Institute,1980,labeling,1,136764
Cato Institute,1980,tectionist,1,136764
Cato Institute,1980,disclosure,8,136764
Cato Institute,1980,investors,8,136764
Cato Institute,1980,anticompetitive,1,136764
Cato Institute,1980,requirements,20,136764
Cato Institute,1980,house-passed,1,136764
Cato Institute,1980,scorecard,2,136764
Cato Institute,1980,policy-,1,136764
Cato Institute,1980,tell,9,136764
Cato Institute,1980,who's,1,136764
Cato Institute,1980,competi-,5,136764
Cato Institute,1980,players,1,136764
Cato Institute,1980,team,2,136764
Cato Institute,1980,uniforms,1,136764
Cato Institute,1980,nationality,3,136764
Cato Institute,1980,ism,1,136764
Cato Institute,1980,waste,10,136764
Cato Institute,1980,wealth,26,136764
Cato Institute,1980,albert,2,136764
Cato Institute,1980,galloway,1,136764
Cato Institute,1980,keller,1,136764
Cato Institute,1980,davie,1,136764
Cato Institute,1980,hamden,1,136764
Cato Institute,1980,conn,2,136764
Cato Institute,1980,archon,1,136764
Cato Institute,1980,krugman,1,136764
Cato Institute,1980,gephardtnomics,1,136764
Cato Institute,1980,richest,1,136764
Cato Institute,1980,tradeamok,1,136764
Cato Institute,1980,affect,8,136764
Cato Institute,1980,adds,4,136764
Cato Institute,1980,rotective,1,136764
Cato Institute,1980,restore,3,136764
Cato Institute,1980,volun-,1,136764
Cato Institute,1980,tary,2,136764
Cato Institute,1980,outlook,4,136764
Cato Institute,1980,indus-,6,136764
Cato Institute,1980,tries,7,136764
Cato Institute,1980,effectiveness,6,136764
Cato Institute,1980,cea,1,136764
Cato Institute,1980,qualifier,1,136764
Cato Institute,1980,distorts,1,136764
Cato Institute,1980,implying,1,136764
Cato Institute,1980,grammatical,1,136764
Cato Institute,1980,oversight,10,136764
Cato Institute,1980,hint,1,136764
Cato Institute,1980,awaiting,1,136764
Cato Institute,1980,ratification,1,136764
Cato Institute,1980,gress,5,136764
Cato Institute,1980,parliament,1,136764
Cato Institute,1980,pro-consumer,1,136764
Cato Institute,1980,sidebar,1,136764
Cato Institute,1980,israeli,1,136764
Cato Institute,1980,mexican,8,136764
Cato Institute,1980,elements,9,136764
Cato Institute,1980,stum-,1,136764
Cato Institute,1980,bling,1,136764
Cato Institute,1980,insti-,1,136764
Cato Institute,1980,tute,1,136764
Cato Institute,1980,krauss,1,136764
Cato Institute,1980,canada-u,1,136764
Cato Institute,1980,elaboration,1,136764
Cato Institute,1980,working,31,136764
Cato Institute,1980,spending,87,136764
Cato Institute,1980,cold,33,136764
Cato Institute,1980,crises,5,136764
Cato Institute,1980,constraints,15,136764
Cato Institute,1980,higgs,10,136764
Cato Institute,1980,lafayette,1,136764
Cato Institute,1980,leviathan,8,136764
Cato Institute,1980,episodes,11,136764
Cato Institute,1980,elementary,1,136764
Cato Institute,1980,encountered,6,136764
Cato Institute,1980,idea,12,136764
Cato Institute,1980,output,13,136764
Cato Institute,1980,butter,2,136764
Cato Institute,1980,entails,2,136764
Cato Institute,1980,categorization,3,136764
Cato Institute,1980,metaphor,2,136764
Cato Institute,1980,concrete,2,136764
Cato Institute,1980,concepts,1,136764
Cato Institute,1980,seriously,4,136764
Cato Institute,1980,inquire,1,136764
Cato Institute,1980,governmental,12,136764
Cato Institute,1980,nonmilitary,9,136764
Cato Institute,1980,extend,3,136764
Cato Institute,1980,slightly,11,136764
Cato Institute,1980,dividing,3,136764
Cato Institute,1980,gnp,35,136764
Cato Institute,1980,exhaustive,3,136764
Cato Institute,1980,classes,6,136764
Cato Institute,1980,denoted,3,136764
Cato Institute,1980,g-m,11,136764
Cato Institute,1980,government--federal,1,136764
Cato Institute,1980,local--nonmilitary,1,136764
Cato Institute,1980,g-nm,14,136764
Cato Institute,1980,consumption,12,136764
Cato Institute,1980,societal,2,136764
Cato Institute,1980,broadly,1,136764
Cato Institute,1980,conventionally,1,136764
Cato Institute,1980,measured,12,136764
Cato Institute,1980,mobilization,6,136764
Cato Institute,1980,rapid,7,136764
Cato Institute,1980,uninterrupted,1,136764
Cato Institute,1980,multiyear,2,136764
Cato Institute,1980,outlays,6,136764
Cato Institute,1980,demobilization,9,136764
Cato Institute,1980,substantial,22,136764
Cato Institute,1980,mobilizations,2,136764
Cato Institute,1980,present,47,136764
Cato Institute,1980,followed,6,136764
Cato Institute,1980,demobilizations,2,136764
Cato Institute,1980,writing,7,136764
Cato Institute,1980,progress--real,1,136764
Cato Institute,1980,calendar,4,136764
Cato Institute,1980,budgetary,6,136764
Cato Institute,1980,authorizations,1,136764
Cato Institute,1980,appropriations,5,136764
Cato Institute,1980,legislated,1,136764
Cato Institute,1980,retrenchment,4,136764
Cato Institute,1980,natural,14,136764
Cato Institute,1980,capitalist,5,136764
Cato Institute,1980,buildups,9,136764
Cato Institute,1980,declines,2,136764
Cato Institute,1980,socialist,8,136764
Cato Institute,1980,reconsider,1,136764
Cato Institute,1980,institutions,32,136764
Cato Institute,1980,processes,8,136764
Cato Institute,1980,ideology,13,136764
Cato Institute,1980,capabilities,9,136764
Cato Institute,1980,determine,5,136764
Cato Institute,1980,allocation,19,136764
Cato Institute,1980,preferences,7,136764
Cato Institute,1980,culminating,1,136764
Cato Institute,1980,establishment,17,136764
Cato Institute,1980,postwar,11,136764
Cato Institute,1980,henceforth,1,136764
Cato Institute,1980,amounts,13,136764
Cato Institute,1980,expressed,4,136764
Cato Institute,1980,purchasing,4,136764
Cato Institute,1980,deteriorting,1,136764
Cato Institute,1980,concerns,10,136764
Cato Institute,1980,priority,5,136764
Cato Institute,1980,growing,13,136764
Cato Institute,1980,awareness,5,136764
Cato Institute,1980,aggressiveness,1,136764
Cato Institute,1980,ready,8,136764
Cato Institute,1980,undertake,5,136764
Cato Institute,1980,opposing,1,136764
Cato Institute,1980,russia,4,136764
Cato Institute,1980,gained,7,136764
Cato Institute,1980,promising,3,136764
Cato Institute,1980,normalcy,1,136764
Cato Institute,1980,britain's,1,136764
Cato Institute,1980,empire,4,136764
Cato Institute,1980,thereby,15,136764
Cato Institute,1980,confrontations,1,136764
Cato Institute,1980,turkey,10,136764
Cato Institute,1980,flared,1,136764
Cato Institute,1980,burden,10,136764
Cato Institute,1980,events,11,136764
Cato Institute,1980,rescue,2,136764
Cato Institute,1980,czechoslovakian,1,136764
Cato Institute,1980,lieutenant,2,136764
Cato Institute,1980,lucius,1,136764
Cato Institute,1980,clay,1,136764
Cato Institute,1980,zone,1,136764
Cato Institute,1980,sending,7,136764
Cato Institute,1980,telegram,1,136764
Cato Institute,1980,suddenness,1,136764
Cato Institute,1980,truman,12,136764
Cato Institute,1980,supplemental,3,136764
Cato Institute,1980,appropriation,1,136764
Cato Institute,1980,hoping,1,136764
Cato Institute,1980,rally-'round-the-flag,1,136764
Cato Institute,1980,seeking,13,136764
Cato Institute,1980,reelection,6,136764
Cato Institute,1980,stressed,1,136764
Cato Institute,1980,denounced,3,136764
Cato Institute,1980,ruthless,2,136764
Cato Institute,1980,design,6,136764
Cato Institute,1980,dominate,3,136764
Cato Institute,1980,definitely,2,136764
Cato Institute,1980,approved,8,136764
Cato Institute,1980,fiscal,14,136764
Cato Institute,1980,berlin,1,136764
Cato Institute,1980,mid-,15,136764
Cato Institute,1980,formation,4,136764
Cato Institute,1980,nato,4,136764
Cato Institute,1980,outbreak,3,136764
Cato Institute,1980,superpower,1,136764
Cato Institute,1980,rivalry,2,136764
Cato Institute,1980,confrontation,2,136764
Cato Institute,1980,war--a,1,136764
Cato Institute,1980,permanent,12,136764
Cato Institute,1980,emergency,11,136764
Cato Institute,1980,readiness--would,1,136764
Cato Institute,1980,thereafter,1,136764
Cato Institute,1980,dominant,7,136764
Cato Institute,1980,nsc,9,136764
Cato Institute,1980,computed,6,136764
Cato Institute,1980,nominal-dollar,5,136764
Cato Institute,1980,deflator,5,136764
Cato Institute,1980,prelimi-,1,136764
Cato Institute,1980,nary,1,136764
Cato Institute,1980,sharp,3,136764
Cato Institute,1980,jump,2,136764
Cato Institute,1980,stiff,3,136764
Cato Institute,1980,pleas,1,136764
Cato Institute,1980,buildup,24,136764
Cato Institute,1980,lines,8,136764
Cato Institute,1980,landmark,1,136764
Cato Institute,1980,internal,14,136764
Cato Institute,1980,manichaean,1,136764
Cato Institute,1980,espoused,1,136764
Cato Institute,1980,envisioned,2,136764
Cato Institute,1980,amounting,3,136764
Cato Institute,1980,recommended,1,136764
Cato Institute,1980,seemed,6,136764
Cato Institute,1980,offensive,5,136764
Cato Institute,1980,persuading,3,136764
Cato Institute,1980,dean,2,136764
Cato Institute,1980,acheson,2,136764
Cato Institute,1980,saved,5,136764
Cato Institute,1980,ensuing,4,136764
Cato Institute,1980,exceeded,4,136764
Cato Institute,1980,samuel,5,136764
Cato Institute,1980,huntington,24,136764
Cato Institute,1980,speculated,1,136764
Cato Institute,1980,graph,3,136764
Cato Institute,1980,omitted,3,136764
Cato Institute,1980,source,28,136764
Cato Institute,1980,retrenchments,2,136764
Cato Institute,1980,underwent,1,136764
Cato Institute,1980,recasting--first,1,136764
Cato Institute,1980,eisenhower's,2,136764
Cato Institute,1980,nuclear,14,136764
Cato Institute,1980,strategic,22,136764
Cato Institute,1980,command,13,136764
Cato Institute,1980,intercontinental,1,136764
Cato Institute,1980,kennedy's,1,136764
Cato Institute,1980,flexible,3,136764
Cato Institute,1980,counterinsurgency,3,136764
Cato Institute,1980,tailored,2,136764
Cato Institute,1980,overall,17,136764
Cato Institute,1980,fluctuated,3,136764
Cato Institute,1980,muchvaunted,1,136764
Cato Institute,1980,jfk,1,136764
Cato Institute,1980,kennedy,6,136764
Cato Institute,1980,transient,1,136764
Cato Institute,1980,belonging,2,136764
Cato Institute,1980,category,4,136764
Cato Institute,1980,date,5,136764
Cato Institute,1980,certainty,3,136764
Cato Institute,1980,completion,2,136764
Cato Institute,1980,premobilization,1,136764
Cato Institute,1980,downward,5,136764
Cato Institute,1980,bottom,2,136764
Cato Institute,1980,resumption,1,136764
Cato Institute,1980,incorrect,1,136764
Cato Institute,1980,describe,4,136764
Cato Institute,1980,latter,7,136764
Cato Institute,1980,disillusionments,1,136764
Cato Institute,1980,engendered,4,136764
Cato Institute,1980,southeast,1,136764
Cato Institute,1980,asia,4,136764
Cato Institute,1980,personnel,8,136764
Cato Institute,1980,vietnamese,5,136764
Cato Institute,1980,troops,5,136764
Cato Institute,1980,revulsion,2,136764
Cato Institute,1980,militarism,2,136764
Cato Institute,1980,savings,19,136764
Cato Institute,1980,cessation,2,136764
Cato Institute,1980,involvement,12,136764
Cato Institute,1980,carter-reagan,5,136764
Cato Institute,1980,nine-year,1,136764
Cato Institute,1980,inflation-adjusted,1,136764
Cato Institute,1980,vast,10,136764
Cato Institute,1980,perspectives,3,136764
Cato Institute,1980,questioned,2,136764
Cato Institute,1980,achieved,8,136764
